Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;2;15000000000;176987
1;600;10;0;2;15000000000;187037
2;600;10;0;2;15000000000;218359
3;600;10;0;2;15000000000;182488
4;600;10;0;2;15000000000;162472
5;600;10;0;2;15000000000;172598
6;600;10;0;2;15000000000;165457
7;600;10;0;2;15000000000;163081
8;600;10;0;2;15000000000;210899
9;600;10;0;2;15000000000;173134
10;600;10;0;2;15000000000;169426
11;600;10;0;2;15000000000;217251
12;600;10;0;2;15000000000;176125
13;600;10;0;2;15000000000;164624
14;600;10;0;2;15000000000;176886
15;600;10;0;2;15000000000;171205
16;600;10;0;2;15000000000;165959
17;600;10;0;2;15000000000;175553
18;600;10;0;2;15000000000;181874
19;600;10;0;2;15000000000;176708
20;600;10;0;2;15000000000;176693
21;600;10;0;2;15000000000;184624
22;600;10;0;2;15000000000;176684
23;600;10;0;2;15000000000;172005
24;600;10;0;2;15000000000;179725
25;600;10;0;2;15000000000;164385
26;600;10;0;2;15000000000;153939
27;600;10;0;2;15000000000;186331
28;600;10;0;2;15000000000;157037
29;600;10;0;2;15000000000;172021
30;600;10;0;2;15000000000;180580
31;600;10;0;2;15000000000;176814
32;600;10;0;2;15000000000;159064
33;600;10;0;2;15000000000;211283
34;600;10;0;2;15000000000;155153
35;600;10;0;2;15000000000;171650
36;600;10;0;2;15000000000;193559
37;600;10;0;2;15000000000;176349
38;600;10;0;2;15000000000;171313
39;600;10;0;2;15000000000;175342
40;600;10;0;2;15000000000;181447
41;600;10;0;2;15000000000;177549
42;600;10;0;2;15000000000;243728
43;600;10;0;2;15000000000;194048
44;600;10;0;2;15000000000;177197
45;600;10;0;2;15000000000;172389
46;600;10;0;2;15000000000;177073
47;600;10;0;2;15000000000;155316
48;600;10;0;2;15000000000;151616
49;600;10;0;2;15000000000;183065
