Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;4;8000000000;181173
1;600;10;0;4;8000000000;161988
2;600;10;0;4;8000000000;166022
3;600;10;0;4;8000000000;142590
4;600;10;0;4;8000000000;172923
5;600;10;0;4;8000000000;186111
6;600;10;0;4;8000000000;158438
7;600;10;0;4;8000000000;90435
8;600;10;0;4;8000000000;107551
9;600;10;0;4;8000000000;125651
10;600;10;0;4;8000000000;87831
11;600;10;0;4;8000000000;126096
12;600;10;0;4;8000000000;112751
13;600;10;0;4;8000000000;86020
14;600;10;0;4;8000000000;88160
15;600;10;0;4;8000000000;140760
16;600;10;0;4;8000000000;108141
17;600;10;0;4;8000000000;89343
18;600;10;0;4;8000000000;145860
19;600;10;0;4;8000000000;87428
20;600;10;0;4;8000000000;85018
21;600;10;0;4;8000000000;136546
22;600;10;0;4;8000000000;87324
23;600;10;0;4;8000000000;84614
24;600;10;0;4;8000000000;136695
25;600;10;0;4;8000000000;78559
26;600;10;0;4;8000000000;85468
27;600;10;0;4;8000000000;125779
28;600;10;0;4;8000000000;75274
29;600;10;0;4;8000000000;85370
30;600;10;0;4;8000000000;124756
31;600;10;0;4;8000000000;93040
32;600;10;0;4;8000000000;166744
33;600;10;0;4;8000000000;173047
34;600;10;0;4;8000000000;168341
35;600;10;0;4;8000000000;167131
36;600;10;0;4;8000000000;176024
37;600;10;0;4;8000000000;167824
38;600;10;0;4;8000000000;172332
39;600;10;0;4;8000000000;192327
40;600;10;0;4;8000000000;178200
41;600;10;0;4;8000000000;166230
42;600;10;0;4;8000000000;224886
43;600;10;0;4;8000000000;181191
44;600;10;0;4;8000000000;172796
45;600;10;0;4;8000000000;173321
46;600;10;0;4;8000000000;183775
47;600;10;0;4;8000000000;170307
48;600;10;0;4;8000000000;172199
49;600;10;0;4;8000000000;177642
