Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;4;5000000000;230644
1;800;10;0;4;5000000000;233593
2;800;10;0;4;5000000000;240583
3;800;10;0;4;5000000000;247857
4;800;10;0;4;5000000000;265226
5;800;10;0;4;5000000000;269633
6;800;10;0;4;5000000000;238330
7;800;10;0;4;5000000000;125426
8;800;10;0;4;5000000000;151497
9;800;10;0;4;5000000000;197597
10;800;10;0;4;5000000000;108379
11;800;10;0;4;5000000000;134240
12;800;10;0;4;5000000000;200460
13;800;10;0;4;5000000000;114205
14;800;10;0;4;5000000000;125686
15;800;10;0;4;5000000000;152248
16;800;10;0;4;5000000000;218161
17;800;10;0;4;5000000000;150356
18;800;10;0;4;5000000000;162441
19;800;10;0;4;5000000000;167757
20;800;10;0;4;5000000000;101015
21;800;10;0;4;5000000000;170990
22;800;10;0;4;5000000000;138386
23;800;10;0;4;5000000000;110538
24;800;10;0;4;5000000000;162678
25;800;10;0;4;5000000000;106834
26;800;10;0;4;5000000000;161099
27;800;10;0;4;5000000000;219424
28;800;10;0;4;5000000000;113846
29;800;10;0;4;5000000000;100373
30;800;10;0;4;5000000000;155039
31;800;10;0;4;5000000000;171398
32;800;10;0;4;5000000000;126612
33;800;10;0;4;5000000000;158731
34;800;10;0;4;5000000000;188305
35;800;10;0;4;5000000000;111299
36;800;10;0;4;5000000000;137919
37;800;10;0;4;5000000000;158261
38;800;10;0;4;5000000000;109663
39;800;10;0;4;5000000000;129708
40;800;10;0;4;5000000000;106719
41;800;10;0;4;5000000000;156696
42;800;10;0;4;5000000000;162160
43;800;10;0;4;5000000000;121519
44;800;10;0;4;5000000000;160781
45;800;10;0;4;5000000000;114528
46;800;10;0;4;5000000000;139966
47;800;10;0;4;5000000000;148360
48;800;10;0;4;5000000000;107046
49;800;10;0;4;5000000000;169445
