Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;2;15000000000;313706
1;1000;10;0;2;15000000000;354127
2;1000;10;0;2;15000000000;375258
3;1000;10;0;2;15000000000;336553
4;1000;10;0;2;15000000000;317751
5;1000;10;0;2;15000000000;463585
6;1000;10;0;2;15000000000;352228
7;1000;10;0;2;15000000000;332928
8;1000;10;0;2;15000000000;420747
9;1000;10;0;2;15000000000;345887
10;1000;10;0;2;15000000000;109763
11;1000;10;0;2;15000000000;107883
12;1000;10;0;2;15000000000;284840
13;1000;10;0;2;15000000000;109615
14;1000;10;0;2;15000000000;102318
15;1000;10;0;2;15000000000;276536
16;1000;10;0;2;15000000000;105031
17;1000;10;0;2;15000000000;96706
18;1000;10;0;2;15000000000;271832
19;1000;10;0;2;15000000000;145737
20;1000;10;0;2;15000000000;147538
21;1000;10;0;2;15000000000;296946
22;1000;10;0;2;15000000000;111832
23;1000;10;0;2;15000000000;98144
24;1000;10;0;2;15000000000;276573
25;1000;10;0;2;15000000000;107479
26;1000;10;0;2;15000000000;103307
27;1000;10;0;2;15000000000;286377
28;1000;10;0;2;15000000000;116544
29;1000;10;0;2;15000000000;103296
30;1000;10;0;2;15000000000;240676
31;1000;10;0;2;15000000000;173458
32;1000;10;0;2;15000000000;105778
33;1000;10;0;2;15000000000;233973
34;1000;10;0;2;15000000000;119905
35;1000;10;0;2;15000000000;101161
36;1000;10;0;2;15000000000;157618
37;1000;10;0;2;15000000000;222021
38;1000;10;0;2;15000000000;174915
39;1000;10;0;2;15000000000;178234
40;1000;10;0;2;15000000000;212615
41;1000;10;0;2;15000000000;105590
42;1000;10;0;2;15000000000;103168
43;1000;10;0;2;15000000000;272203
44;1000;10;0;2;15000000000;108556
45;1000;10;0;2;15000000000;96842
46;1000;10;0;2;15000000000;271071
47;1000;10;0;2;15000000000;109965
48;1000;10;0;2;15000000000;94295
49;1000;10;0;2;15000000000;269028
