Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;4;15000000000;179014
1;1000;10;0;4;15000000000;175172
2;1000;10;0;4;15000000000;204950
3;1000;10;0;4;15000000000;179867
4;1000;10;0;4;15000000000;182887
5;1000;10;0;4;15000000000;193794
6;1000;10;0;4;15000000000;177824
7;1000;10;0;4;15000000000;176615
8;1000;10;0;4;15000000000;195974
9;1000;10;0;4;15000000000;181231
10;1000;10;0;4;15000000000;179716
11;1000;10;0;4;15000000000;198204
12;1000;10;0;4;15000000000;175746
13;1000;10;0;4;15000000000;171400
14;1000;10;0;4;15000000000;170940
15;1000;10;0;4;15000000000;186449
16;1000;10;0;4;15000000000;170268
17;1000;10;0;4;15000000000;174925
18;1000;10;0;4;15000000000;186923
19;1000;10;0;4;15000000000;175850
20;1000;10;0;4;15000000000;175752
21;1000;10;0;4;15000000000;181466
22;1000;10;0;4;15000000000;171868
23;1000;10;0;4;15000000000;172316
24;1000;10;0;4;15000000000;180714
25;1000;10;0;4;15000000000;175985
26;1000;10;0;4;15000000000;173494
27;1000;10;0;4;15000000000;180160
28;1000;10;0;4;15000000000;164741
29;1000;10;0;4;15000000000;173887
30;1000;10;0;4;15000000000;182493
31;1000;10;0;4;15000000000;174890
32;1000;10;0;4;15000000000;171808
33;1000;10;0;4;15000000000;179138
34;1000;10;0;4;15000000000;171631
35;1000;10;0;4;15000000000;171084
36;1000;10;0;4;15000000000;181593
37;1000;10;0;4;15000000000;170469
38;1000;10;0;4;15000000000;173777
39;1000;10;0;4;15000000000;177234
40;1000;10;0;4;15000000000;179404
41;1000;10;0;4;15000000000;170669
42;1000;10;0;4;15000000000;175145
43;1000;10;0;4;15000000000;183292
44;1000;10;0;4;15000000000;173253
45;1000;10;0;4;15000000000;172192
46;1000;10;0;4;15000000000;178165
47;1000;10;0;4;15000000000;172046
48;1000;10;0;4;15000000000;170656
49;1000;10;0;4;15000000000;180873
