Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;6;4000000000;209686
1;100;10;0;6;4000000000;188314
2;100;10;0;6;4000000000;172514
3;100;10;0;6;4000000000;187506
4;100;10;0;6;4000000000;163948
5;100;10;0;6;4000000000;161515
6;100;10;0;6;4000000000;174950
7;100;10;0;6;4000000000;160658
8;100;10;0;6;4000000000;157350
9;100;10;0;6;4000000000;120479
10;100;10;0;6;4000000000;148327
11;100;10;0;6;4000000000;136347
12;100;10;0;6;4000000000;144074
13;100;10;0;6;4000000000;105004
14;100;10;0;6;4000000000;163324
15;100;10;0;6;4000000000;168728
16;100;10;0;6;4000000000;162083
17;100;10;0;6;4000000000;153394
18;100;10;0;6;4000000000;168443
19;100;10;0;6;4000000000;157108
20;100;10;0;6;4000000000;139854
21;100;10;0;6;4000000000;159327
22;100;10;0;6;4000000000;167619
23;100;10;0;6;4000000000;169894
24;100;10;0;6;4000000000;168235
25;100;10;0;6;4000000000;169033
26;100;10;0;6;4000000000;166252
27;100;10;0;6;4000000000;174130
28;100;10;0;6;4000000000;172358
29;100;10;0;6;4000000000;178899
30;100;10;0;6;4000000000;179722
31;100;10;0;6;4000000000;183449
32;100;10;0;6;4000000000;184402
33;100;10;0;6;4000000000;181731
34;100;10;0;6;4000000000;183794
35;100;10;0;6;4000000000;180173
36;100;10;0;6;4000000000;183732
37;100;10;0;6;4000000000;183497
38;100;10;0;6;4000000000;184079
39;100;10;0;6;4000000000;178850
40;100;10;0;6;4000000000;182326
41;100;10;0;6;4000000000;178583
42;100;10;0;6;4000000000;187180
43;100;10;0;6;4000000000;172862
44;100;10;0;6;4000000000;175929
45;100;10;0;6;4000000000;184498
46;100;10;0;6;4000000000;184500
47;100;10;0;6;4000000000;180269
48;100;10;0;6;4000000000;170348
49;100;10;0;6;4000000000;178591
