Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;4;5000000000;684429
1;200;10;0;4;5000000000;200134
2;200;10;0;4;5000000000;210611
3;200;10;0;4;5000000000;206027
4;200;10;0;4;5000000000;216435
5;200;10;0;4;5000000000;269688
6;200;10;0;4;5000000000;221825
7;200;10;0;4;5000000000;104408
8;200;10;0;4;5000000000;92497
9;200;10;0;4;5000000000;188387
10;200;10;0;4;5000000000;104587
11;200;10;0;4;5000000000;91597
12;200;10;0;4;5000000000;159109
13;200;10;0;4;5000000000;173452
14;200;10;0;4;5000000000;106581
15;200;10;0;4;5000000000;172678
16;200;10;0;4;5000000000;208172
17;200;10;0;4;5000000000;146579
18;200;10;0;4;5000000000;186282
19;200;10;0;4;5000000000;221656
20;200;10;0;4;5000000000;207984
21;200;10;0;4;5000000000;213304
22;200;10;0;4;5000000000;134018
23;200;10;0;4;5000000000;159152
24;200;10;0;4;5000000000;173543
25;200;10;0;4;5000000000;135205
26;200;10;0;4;5000000000;191750
27;200;10;0;4;5000000000;183867
28;200;10;0;4;5000000000;179760
29;200;10;0;4;5000000000;106087
30;200;10;0;4;5000000000;145908
31;200;10;0;4;5000000000;181556
32;200;10;0;4;5000000000;113158
33;200;10;0;4;5000000000;195574
34;200;10;0;4;5000000000;193425
35;200;10;0;4;5000000000;102109
36;200;10;0;4;5000000000;103701
37;200;10;0;4;5000000000;153234
38;200;10;0;4;5000000000;159171
39;200;10;0;4;5000000000;100175
40;200;10;0;4;5000000000;184840
41;200;10;0;4;5000000000;167413
42;200;10;0;4;5000000000;113562
43;200;10;0;4;5000000000;176138
44;200;10;0;4;5000000000;187293
45;200;10;0;4;5000000000;108842
46;200;10;0;4;5000000000;186813
47;200;10;0;4;5000000000;106663
48;200;10;0;4;5000000000;143333
49;200;10;0;4;5000000000;195002
