Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;3;8000000000;180607
1;200;10;0;3;8000000000;179291
2;200;10;0;3;8000000000;175684
3;200;10;0;3;8000000000;170349
4;200;10;0;3;8000000000;107999
5;200;10;0;3;8000000000;164323
6;200;10;0;3;8000000000;110326
7;200;10;0;3;8000000000;97183
8;200;10;0;3;8000000000;156442
9;200;10;0;3;8000000000;109107
10;200;10;0;3;8000000000;93567
11;200;10;0;3;8000000000;120107
12;200;10;0;3;8000000000;140945
13;200;10;0;3;8000000000;112054
14;200;10;0;3;8000000000;152971
15;200;10;0;3;8000000000;142065
16;200;10;0;3;8000000000;100347
17;200;10;0;3;8000000000;91760
18;200;10;0;3;8000000000;154132
19;200;10;0;3;8000000000;95590
20;200;10;0;3;8000000000;92420
21;200;10;0;3;8000000000;161097
22;200;10;0;3;8000000000;140736
23;200;10;0;3;8000000000;155763
24;200;10;0;3;8000000000;177094
25;200;10;0;3;8000000000;173174
26;200;10;0;3;8000000000;172166
27;200;10;0;3;8000000000;172885
28;200;10;0;3;8000000000;149268
29;200;10;0;3;8000000000;153826
30;200;10;0;3;8000000000;168813
31;200;10;0;3;8000000000;170711
32;200;10;0;3;8000000000;172120
33;200;10;0;3;8000000000;171462
34;200;10;0;3;8000000000;169885
35;200;10;0;3;8000000000;172985
36;200;10;0;3;8000000000;173034
37;200;10;0;3;8000000000;174505
38;200;10;0;3;8000000000;167795
39;200;10;0;3;8000000000;174477
40;200;10;0;3;8000000000;171657
41;200;10;0;3;8000000000;170484
42;200;10;0;3;8000000000;184886
43;200;10;0;3;8000000000;178155
44;200;10;0;3;8000000000;169654
45;200;10;0;3;8000000000;227020
46;200;10;0;3;8000000000;179002
47;200;10;0;3;8000000000;170698
48;200;10;0;3;8000000000;170833
49;200;10;0;3;8000000000;179036
