Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;5;10000000000;185654
1;10;10;0;5;10000000000;167286
2;10;10;0;5;10000000000;182613
3;10;10;0;5;10000000000;164120
4;10;10;0;5;10000000000;101118
5;10;10;0;5;10000000000;180397
6;10;10;0;5;10000000000;153991
7;10;10;0;5;10000000000;90149
8;10;10;0;5;10000000000;137575
9;10;10;0;5;10000000000;134227
10;10;10;0;5;10000000000;97934
11;10;10;0;5;10000000000;141159
12;10;10;0;5;10000000000;170420
13;10;10;0;5;10000000000;117775
14;10;10;0;5;10000000000;128832
15;10;10;0;5;10000000000;149222
16;10;10;0;5;10000000000;94831
17;10;10;0;5;10000000000;124370
18;10;10;0;5;10000000000;154996
19;10;10;0;5;10000000000;101016
20;10;10;0;5;10000000000;117804
21;10;10;0;5;10000000000;157050
22;10;10;0;5;10000000000;89274
23;10;10;0;5;10000000000;80862
24;10;10;0;5;10000000000;148033
25;10;10;0;5;10000000000;90052
26;10;10;0;5;10000000000;98102
27;10;10;0;5;10000000000;125276
28;10;10;0;5;10000000000;126841
29;10;10;0;5;10000000000;88913
30;10;10;0;5;10000000000;125702
31;10;10;0;5;10000000000;123608
32;10;10;0;5;10000000000;89295
33;10;10;0;5;10000000000;145198
34;10;10;0;5;10000000000;87384
35;10;10;0;5;10000000000;91946
36;10;10;0;5;10000000000;143801
37;10;10;0;5;10000000000;87520
38;10;10;0;5;10000000000;97747
39;10;10;0;5;10000000000;133277
40;10;10;0;5;10000000000;81189
41;10;10;0;5;10000000000;78431
42;10;10;0;5;10000000000;94550
43;10;10;0;5;10000000000;104788
44;10;10;0;5;10000000000;76578
45;10;10;0;5;10000000000;78812
46;10;10;0;5;10000000000;119867
47;10;10;0;5;10000000000;75025
48;10;10;0;5;10000000000;83518
49;10;10;0;5;10000000000;129614
