Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;1;3000000000;195290
1;1000;10;0;1;3000000000;168146
2;1000;10;0;1;3000000000;180351
3;1000;10;0;1;3000000000;168955
4;1000;10;0;1;3000000000;156913
5;1000;10;0;1;3000000000;177609
6;1000;10;0;1;3000000000;144588
7;1000;10;0;1;3000000000;148275
8;1000;10;0;1;3000000000;161610
9;1000;10;0;1;3000000000;159829
10;1000;10;0;1;3000000000;141692
11;1000;10;0;1;3000000000;171286
12;1000;10;0;1;3000000000;157015
13;1000;10;0;1;3000000000;148465
14;1000;10;0;1;3000000000;161545
15;1000;10;0;1;3000000000;158906
16;1000;10;0;1;3000000000;139984
17;1000;10;0;1;3000000000;134378
18;1000;10;0;1;3000000000;163265
19;1000;10;0;1;3000000000;139515
20;1000;10;0;1;3000000000;133918
21;1000;10;0;1;3000000000;160370
22;1000;10;0;1;3000000000;141296
23;1000;10;0;1;3000000000;139438
24;1000;10;0;1;3000000000;163047
25;1000;10;0;1;3000000000;131851
26;1000;10;0;1;3000000000;135073
27;1000;10;0;1;3000000000;161974
28;1000;10;0;1;3000000000;133694
29;1000;10;0;1;3000000000;136532
30;1000;10;0;1;3000000000;171056
31;1000;10;0;1;3000000000;148221
32;1000;10;0;1;3000000000;132022
33;1000;10;0;1;3000000000;154927
34;1000;10;0;1;3000000000;141825
35;1000;10;0;1;3000000000;130442
36;1000;10;0;1;3000000000;147785
37;1000;10;0;1;3000000000;88955
38;1000;10;0;1;3000000000;84379
39;1000;10;0;1;3000000000;103802
40;1000;10;0;1;3000000000;92996
41;1000;10;0;1;3000000000;86258
42;1000;10;0;1;3000000000;135685
43;1000;10;0;1;3000000000;91068
44;1000;10;0;1;3000000000;84649
45;1000;10;0;1;3000000000;84148
46;1000;10;0;1;3000000000;102535
47;1000;10;0;1;3000000000;83752
48;1000;10;0;1;3000000000;82862
49;1000;10;0;1;3000000000;111566
