Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;2;1000000000;194092
1;10;10;0;2;1000000000;176792
2;10;10;0;2;1000000000;188182
3;10;10;0;2;1000000000;176823
4;10;10;0;2;1000000000;165030
5;10;10;0;2;1000000000;167042
6;10;10;0;2;1000000000;158081
7;10;10;0;2;1000000000;162218
8;10;10;0;2;1000000000;169202
9;10;10;0;2;1000000000;162717
10;10;10;0;2;1000000000;160563
11;10;10;0;2;1000000000;153271
12;10;10;0;2;1000000000;166883
13;10;10;0;2;1000000000;158658
14;10;10;0;2;1000000000;148968
15;10;10;0;2;1000000000;154115
16;10;10;0;2;1000000000;142323
17;10;10;0;2;1000000000;128180
18;10;10;0;2;1000000000;156779
19;10;10;0;2;1000000000;114959
20;10;10;0;2;1000000000;113397
21;10;10;0;2;1000000000;163799
22;10;10;0;2;1000000000;128521
23;10;10;0;2;1000000000;116922
24;10;10;0;2;1000000000;154381
25;10;10;0;2;1000000000;138448
26;10;10;0;2;1000000000;110258
27;10;10;0;2;1000000000;132774
28;10;10;0;2;1000000000;90046
29;10;10;0;2;1000000000;83719
30;10;10;0;2;1000000000;111855
31;10;10;0;2;1000000000;89593
32;10;10;0;2;1000000000;85792
33;10;10;0;2;1000000000;123770
34;10;10;0;2;1000000000;90351
35;10;10;0;2;1000000000;83834
36;10;10;0;2;1000000000;116112
37;10;10;0;2;1000000000;89654
38;10;10;0;2;1000000000;85226
39;10;10;0;2;1000000000;83595
40;10;10;0;2;1000000000;110711
41;10;10;0;2;1000000000;82554
42;10;10;0;2;1000000000;83061
43;10;10;0;2;1000000000;118391
44;10;10;0;2;1000000000;84656
45;10;10;0;2;1000000000;81515
46;10;10;0;2;1000000000;115710
47;10;10;0;2;1000000000;84060
48;10;10;0;2;1000000000;82551
49;10;10;0;2;1000000000;116456
