Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;1;15000000000;180141
1;200;10;0;1;15000000000;171547
2;200;10;0;1;15000000000;232225
3;200;10;0;1;15000000000;172630
4;200;10;0;1;15000000000;158521
5;200;10;0;1;15000000000;192009
6;200;10;0;1;15000000000;181389
7;200;10;0;1;15000000000;159612
8;200;10;0;1;15000000000;189657
9;200;10;0;1;15000000000;167407
10;200;10;0;1;15000000000;178161
11;200;10;0;1;15000000000;192503
12;200;10;0;1;15000000000;186000
13;200;10;0;1;15000000000;155233
14;200;10;0;1;15000000000;172531
15;200;10;0;1;15000000000;166337
16;200;10;0;1;15000000000;152993
17;200;10;0;1;15000000000;151000
18;200;10;0;1;15000000000;203137
19;200;10;0;1;15000000000;153157
20;200;10;0;1;15000000000;156613
21;200;10;0;1;15000000000;161344
22;200;10;0;1;15000000000;196653
23;200;10;0;1;15000000000;153990
24;200;10;0;1;15000000000;200561
25;200;10;0;1;15000000000;153849
26;200;10;0;1;15000000000;157673
27;200;10;0;1;15000000000;165414
28;200;10;0;1;15000000000;158150
29;200;10;0;1;15000000000;149178
30;200;10;0;1;15000000000;164407
31;200;10;0;1;15000000000;154208
32;200;10;0;1;15000000000;155571
33;200;10;0;1;15000000000;161023
34;200;10;0;1;15000000000;170495
35;200;10;0;1;15000000000;150484
36;200;10;0;1;15000000000;196347
37;200;10;0;1;15000000000;154224
38;200;10;0;1;15000000000;167109
39;200;10;0;1;15000000000;198634
40;200;10;0;1;15000000000;165748
41;200;10;0;1;15000000000;151618
42;200;10;0;1;15000000000;207979
43;200;10;0;1;15000000000;163477
44;200;10;0;1;15000000000;159676
45;200;10;0;1;15000000000;149597
46;200;10;0;1;15000000000;177321
47;200;10;0;1;15000000000;148557
48;200;10;0;1;15000000000;149885
49;200;10;0;1;15000000000;165226
