Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;3;10000000000;175777
1;200;10;0;3;10000000000;175756
2;200;10;0;3;10000000000;226326
3;200;10;0;3;10000000000;171231
4;200;10;0;3;10000000000;89818
5;200;10;0;3;10000000000;143948
6;200;10;0;3;10000000000;96156
7;200;10;0;3;10000000000;86330
8;200;10;0;3;10000000000;98991
9;200;10;0;3;10000000000;132445
10;200;10;0;3;10000000000;93486
11;200;10;0;3;10000000000;99246
12;200;10;0;3;10000000000;132607
13;200;10;0;3;10000000000;92603
14;200;10;0;3;10000000000;115563
15;200;10;0;3;10000000000;155582
16;200;10;0;3;10000000000;90292
17;200;10;0;3;10000000000;85981
18;200;10;0;3;10000000000;146561
19;200;10;0;3;10000000000;92933
20;200;10;0;3;10000000000;85368
21;200;10;0;3;10000000000;137739
22;200;10;0;3;10000000000;87239
23;200;10;0;3;10000000000;82490
24;200;10;0;3;10000000000;136714
25;200;10;0;3;10000000000;92300
26;200;10;0;3;10000000000;90652
27;200;10;0;3;10000000000;156634
28;200;10;0;3;10000000000;117220
29;200;10;0;3;10000000000;135451
30;200;10;0;3;10000000000;165422
31;200;10;0;3;10000000000;120987
32;200;10;0;3;10000000000;116521
33;200;10;0;3;10000000000;167749
34;200;10;0;3;10000000000;107878
35;200;10;0;3;10000000000;147698
36;200;10;0;3;10000000000;164082
37;200;10;0;3;10000000000;140561
38;200;10;0;3;10000000000;109012
39;200;10;0;3;10000000000;143176
40;200;10;0;3;10000000000;153530
41;200;10;0;3;10000000000;113168
42;200;10;0;3;10000000000;142830
43;200;10;0;3;10000000000;151785
44;200;10;0;3;10000000000;96839
45;200;10;0;3;10000000000;102719
46;200;10;0;3;10000000000;161828
47;200;10;0;3;10000000000;109386
48;200;10;0;3;10000000000;99291
49;200;10;0;3;10000000000;160830
