Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;6;13000000000;208344
1;600;10;0;6;13000000000;181085
2;600;10;0;6;13000000000;178591
3;600;10;0;6;13000000000;108967
4;600;10;0;6;13000000000;184708
5;600;10;0;6;13000000000;187665
6;600;10;0;6;13000000000;165985
7;600;10;0;6;13000000000;138761
8;600;10;0;6;13000000000;177500
9;600;10;0;6;13000000000;95457
10;600;10;0;6;13000000000;103874
11;600;10;0;6;13000000000;136358
12;600;10;0;6;13000000000;153658
13;600;10;0;6;13000000000;111324
14;600;10;0;6;13000000000;126337
15;600;10;0;6;13000000000;151592
16;600;10;0;6;13000000000;107528
17;600;10;0;6;13000000000;138495
18;600;10;0;6;13000000000;163361
19;600;10;0;6;13000000000;124211
20;600;10;0;6;13000000000;103530
21;600;10;0;6;13000000000;159081
22;600;10;0;6;13000000000;104819
23;600;10;0;6;13000000000;103341
24;600;10;0;6;13000000000;153861
25;600;10;0;6;13000000000;132161
26;600;10;0;6;13000000000;107808
27;600;10;0;6;13000000000;163400
28;600;10;0;6;13000000000;142947
29;600;10;0;6;13000000000;151331
30;600;10;0;6;13000000000;170996
31;600;10;0;6;13000000000;119241
32;600;10;0;6;13000000000;128807
33;600;10;0;6;13000000000;167833
34;600;10;0;6;13000000000;141609
35;600;10;0;6;13000000000;139139
36;600;10;0;6;13000000000;166528
37;600;10;0;6;13000000000;169168
38;600;10;0;6;13000000000;144722
39;600;10;0;6;13000000000;160962
40;600;10;0;6;13000000000;152834
41;600;10;0;6;13000000000;130016
42;600;10;0;6;13000000000;172367
43;600;10;0;6;13000000000;140631
44;600;10;0;6;13000000000;127548
45;600;10;0;6;13000000000;171380
46;600;10;0;6;13000000000;167309
47;600;10;0;6;13000000000;132897
48;600;10;0;6;13000000000;129547
49;600;10;0;6;13000000000;171452
