Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;4;13000000000;200505
1;600;10;0;4;13000000000;203901
2;600;10;0;4;13000000000;212183
3;600;10;0;4;13000000000;202285
4;600;10;0;4;13000000000;189541
5;600;10;0;4;13000000000;185657
6;600;10;0;4;13000000000;179548
7;600;10;0;4;13000000000;179060
8;600;10;0;4;13000000000;179847
9;600;10;0;4;13000000000;183643
10;600;10;0;4;13000000000;178137
11;600;10;0;4;13000000000;194607
12;600;10;0;4;13000000000;185183
13;600;10;0;4;13000000000;179504
14;600;10;0;4;13000000000;257432
15;600;10;0;4;13000000000;181806
16;600;10;0;4;13000000000;181292
17;600;10;0;4;13000000000;174720
18;600;10;0;4;13000000000;186013
19;600;10;0;4;13000000000;168503
20;600;10;0;4;13000000000;179000
21;600;10;0;4;13000000000;185818
22;600;10;0;4;13000000000;170877
23;600;10;0;4;13000000000;178530
24;600;10;0;4;13000000000;185500
25;600;10;0;4;13000000000;178371
26;600;10;0;4;13000000000;176064
27;600;10;0;4;13000000000;189543
28;600;10;0;4;13000000000;175085
29;600;10;0;4;13000000000;178221
30;600;10;0;4;13000000000;181607
31;600;10;0;4;13000000000;180036
32;600;10;0;4;13000000000;177341
33;600;10;0;4;13000000000;179347
34;600;10;0;4;13000000000;174711
35;600;10;0;4;13000000000;177252
36;600;10;0;4;13000000000;182429
37;600;10;0;4;13000000000;171869
38;600;10;0;4;13000000000;185613
39;600;10;0;4;13000000000;204902
40;600;10;0;4;13000000000;182000
41;600;10;0;4;13000000000;178485
42;600;10;0;4;13000000000;188690
43;600;10;0;4;13000000000;184797
44;600;10;0;4;13000000000;175885
45;600;10;0;4;13000000000;251848
46;600;10;0;4;13000000000;186014
47;600;10;0;4;13000000000;180247
48;600;10;0;4;13000000000;173877
49;600;10;0;4;13000000000;186670
