Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;4;3000000000;185900
1;1000;10;0;4;3000000000;187504
2;1000;10;0;4;3000000000;181905
3;1000;10;0;4;3000000000;179778
4;1000;10;0;4;3000000000;177275
5;1000;10;0;4;3000000000;181142
6;1000;10;0;4;3000000000;174071
7;1000;10;0;4;3000000000;178412
8;1000;10;0;4;3000000000;174557
9;1000;10;0;4;3000000000;174209
10;1000;10;0;4;3000000000;178631
11;1000;10;0;4;3000000000;177395
12;1000;10;0;4;3000000000;175617
13;1000;10;0;4;3000000000;178572
14;1000;10;0;4;3000000000;176563
15;1000;10;0;4;3000000000;180530
16;1000;10;0;4;3000000000;178396
17;1000;10;0;4;3000000000;176000
18;1000;10;0;4;3000000000;186501
19;1000;10;0;4;3000000000;178345
20;1000;10;0;4;3000000000;174440
21;1000;10;0;4;3000000000;180293
22;1000;10;0;4;3000000000;178182
23;1000;10;0;4;3000000000;175614
24;1000;10;0;4;3000000000;181112
25;1000;10;0;4;3000000000;177788
26;1000;10;0;4;3000000000;175781
27;1000;10;0;4;3000000000;184183
28;1000;10;0;4;3000000000;180895
29;1000;10;0;4;3000000000;177051
30;1000;10;0;4;3000000000;178467
31;1000;10;0;4;3000000000;178431
32;1000;10;0;4;3000000000;173120
33;1000;10;0;4;3000000000;178330
34;1000;10;0;4;3000000000;172550
35;1000;10;0;4;3000000000;179255
36;1000;10;0;4;3000000000;174967
37;1000;10;0;4;3000000000;175490
38;1000;10;0;4;3000000000;175745
39;1000;10;0;4;3000000000;175410
40;1000;10;0;4;3000000000;175155
41;1000;10;0;4;3000000000;170018
42;1000;10;0;4;3000000000;176399
43;1000;10;0;4;3000000000;175730
44;1000;10;0;4;3000000000;169493
45;1000;10;0;4;3000000000;199616
46;1000;10;0;4;3000000000;178449
47;1000;10;0;4;3000000000;172651
48;1000;10;0;4;3000000000;172418
49;1000;10;0;4;3000000000;180288
