Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;2;4000000000;179531
1;100;10;0;2;4000000000;171453
2;100;10;0;2;4000000000;182771
3;100;10;0;2;4000000000;153960
4;100;10;0;2;4000000000;94128
5;100;10;0;2;4000000000;153200
6;100;10;0;2;4000000000;110614
7;100;10;0;2;4000000000;93360
8;100;10;0;2;4000000000;133650
9;100;10;0;2;4000000000;87683
10;100;10;0;2;4000000000;128961
11;100;10;0;2;4000000000;123031
12;100;10;0;2;4000000000;152349
13;100;10;0;2;4000000000;93219
14;100;10;0;2;4000000000;170393
15;100;10;0;2;4000000000;153605
16;100;10;0;2;4000000000;142516
17;100;10;0;2;4000000000;129758
18;100;10;0;2;4000000000;164208
19;100;10;0;2;4000000000;126118
20;100;10;0;2;4000000000;119395
21;100;10;0;2;4000000000;160364
22;100;10;0;2;4000000000;126977
23;100;10;0;2;4000000000;118502
24;100;10;0;2;4000000000;158221
25;100;10;0;2;4000000000;120856
26;100;10;0;2;4000000000;132135
27;100;10;0;2;4000000000;155597
28;100;10;0;2;4000000000;120801
29;100;10;0;2;4000000000;120643
30;100;10;0;2;4000000000;153837
31;100;10;0;2;4000000000;125911
32;100;10;0;2;4000000000;123500
33;100;10;0;2;4000000000;157699
34;100;10;0;2;4000000000;162359
35;100;10;0;2;4000000000;157212
36;100;10;0;2;4000000000;162838
37;100;10;0;2;4000000000;157815
38;100;10;0;2;4000000000;158264
39;100;10;0;2;4000000000;158453
40;100;10;0;2;4000000000;165806
41;100;10;0;2;4000000000;165928
42;100;10;0;2;4000000000;165405
43;100;10;0;2;4000000000;158685
44;100;10;0;2;4000000000;152989
45;100;10;0;2;4000000000;159608
46;100;10;0;2;4000000000;169479
47;100;10;0;2;4000000000;159536
48;100;10;0;2;4000000000;156215
49;100;10;0;2;4000000000;165971
