Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;2;3000000000;195250
1;1000;10;0;2;3000000000;180556
2;1000;10;0;2;3000000000;211078
3;1000;10;0;2;3000000000;223619
4;1000;10;0;2;3000000000;164975
5;1000;10;0;2;3000000000;174029
6;1000;10;0;2;3000000000;176050
7;1000;10;0;2;3000000000;142542
8;1000;10;0;2;3000000000;161426
9;1000;10;0;2;3000000000;172248
10;1000;10;0;2;3000000000;158893
11;1000;10;0;2;3000000000;167917
12;1000;10;0;2;3000000000;161510
13;1000;10;0;2;3000000000;160815
14;1000;10;0;2;3000000000;176623
15;1000;10;0;2;3000000000;164584
16;1000;10;0;2;3000000000;173923
17;1000;10;0;2;3000000000;152785
18;1000;10;0;2;3000000000;164449
19;1000;10;0;2;3000000000;116407
20;1000;10;0;2;3000000000;88495
21;1000;10;0;2;3000000000;107691
22;1000;10;0;2;3000000000;157700
23;1000;10;0;2;3000000000;91361
24;1000;10;0;2;3000000000;129437
25;1000;10;0;2;3000000000;89567
26;1000;10;0;2;3000000000;87782
27;1000;10;0;2;3000000000;129443
28;1000;10;0;2;3000000000;96929
29;1000;10;0;2;3000000000;88551
30;1000;10;0;2;3000000000;114317
31;1000;10;0;2;3000000000;119024
32;1000;10;0;2;3000000000;92270
33;1000;10;0;2;3000000000;106574
34;1000;10;0;2;3000000000;117028
35;1000;10;0;2;3000000000;89147
36;1000;10;0;2;3000000000;132965
37;1000;10;0;2;3000000000;106035
38;1000;10;0;2;3000000000;95643
39;1000;10;0;2;3000000000;146818
40;1000;10;0;2;3000000000;93418
41;1000;10;0;2;3000000000;123767
42;1000;10;0;2;3000000000;108939
43;1000;10;0;2;3000000000;90846
44;1000;10;0;2;3000000000;107376
45;1000;10;0;2;3000000000;96311
46;1000;10;0;2;3000000000;138169
47;1000;10;0;2;3000000000;90479
48;1000;10;0;2;3000000000;90008
49;1000;10;0;2;3000000000;143529
