Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;4;13000000000;181888
1;100;10;0;4;13000000000;180539
2;100;10;0;4;13000000000;197888
3;100;10;0;4;13000000000;182185
4;100;10;0;4;13000000000;181725
5;100;10;0;4;13000000000;179003
6;100;10;0;4;13000000000;173891
7;100;10;0;4;13000000000;172004
8;100;10;0;4;13000000000;203306
9;100;10;0;4;13000000000;173228
10;100;10;0;4;13000000000;164568
11;100;10;0;4;13000000000;197575
12;100;10;0;4;13000000000;180190
13;100;10;0;4;13000000000;173795
14;100;10;0;4;13000000000;245893
15;100;10;0;4;13000000000;182200
16;100;10;0;4;13000000000;171493
17;100;10;0;4;13000000000;174019
18;100;10;0;4;13000000000;186327
19;100;10;0;4;13000000000;175015
20;100;10;0;4;13000000000;174452
21;100;10;0;4;13000000000;183473
22;100;10;0;4;13000000000;172519
23;100;10;0;4;13000000000;170290
24;100;10;0;4;13000000000;179152
25;100;10;0;4;13000000000;173644
26;100;10;0;4;13000000000;172541
27;100;10;0;4;13000000000;179264
28;100;10;0;4;13000000000;174696
29;100;10;0;4;13000000000;172649
30;100;10;0;4;13000000000;178249
31;100;10;0;4;13000000000;174531
32;100;10;0;4;13000000000;172822
33;100;10;0;4;13000000000;173657
34;100;10;0;4;13000000000;170155
35;100;10;0;4;13000000000;164256
36;100;10;0;4;13000000000;173924
37;100;10;0;4;13000000000;165720
38;100;10;0;4;13000000000;178205
39;100;10;0;4;13000000000;174161
40;100;10;0;4;13000000000;169477
41;100;10;0;4;13000000000;172322
42;100;10;0;4;13000000000;180798
43;100;10;0;4;13000000000;182562
44;100;10;0;4;13000000000;172046
45;100;10;0;4;13000000000;257258
46;100;10;0;4;13000000000;181529
47;100;10;0;4;13000000000;174436
48;100;10;0;4;13000000000;171797
49;100;10;0;4;13000000000;183415
