Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;3;4000000000;239899
1;400;10;0;3;4000000000;242753
2;400;10;0;3;4000000000;224511
3;400;10;0;3;4000000000;279176
4;400;10;0;3;4000000000;220953
5;400;10;0;3;4000000000;192126
6;400;10;0;3;4000000000;102190
7;400;10;0;3;4000000000;128776
8;400;10;0;3;4000000000;115834
9;400;10;0;3;4000000000;101699
10;400;10;0;3;4000000000;129275
11;400;10;0;3;4000000000;135928
12;400;10;0;3;4000000000;134442
13;400;10;0;3;4000000000;93047
14;400;10;0;3;4000000000;91375
15;400;10;0;3;4000000000;174918
16;400;10;0;3;4000000000;111123
17;400;10;0;3;4000000000;95977
18;400;10;0;3;4000000000;154293
19;400;10;0;3;4000000000;103557
20;400;10;0;3;4000000000;91665
21;400;10;0;3;4000000000;132784
22;400;10;0;3;4000000000;133192
23;400;10;0;3;4000000000;92735
24;400;10;0;3;4000000000;127465
25;400;10;0;3;4000000000;127120
26;400;10;0;3;4000000000;97081
27;400;10;0;3;4000000000;125903
28;400;10;0;3;4000000000;120073
29;400;10;0;3;4000000000;106916
30;400;10;0;3;4000000000;162966
31;400;10;0;3;4000000000;103942
32;400;10;0;3;4000000000;89423
33;400;10;0;3;4000000000;117984
34;400;10;0;3;4000000000;132069
35;400;10;0;3;4000000000;92896
36;400;10;0;3;4000000000;116926
37;400;10;0;3;4000000000;125234
38;400;10;0;3;4000000000;89909
39;400;10;0;3;4000000000;108719
40;400;10;0;3;4000000000;134846
41;400;10;0;3;4000000000;102771
42;400;10;0;3;4000000000;114030
43;400;10;0;3;4000000000;99856
44;400;10;0;3;4000000000;122656
45;400;10;0;3;4000000000;98896
46;400;10;0;3;4000000000;120895
47;400;10;0;3;4000000000;167788
48;400;10;0;3;4000000000;91743
49;400;10;0;3;4000000000;141991
