Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;2;1000000000;186508
1;100;10;0;2;1000000000;177275
2;100;10;0;2;1000000000;177316
3;100;10;0;2;1000000000;181240
4;100;10;0;2;1000000000;166610
5;100;10;0;2;1000000000;165893
6;100;10;0;2;1000000000;165697
7;100;10;0;2;1000000000;206758
8;100;10;0;2;1000000000;167061
9;100;10;0;2;1000000000;181979
10;100;10;0;2;1000000000;156880
11;100;10;0;2;1000000000;169150
12;100;10;0;2;1000000000;163357
13;100;10;0;2;1000000000;158557
14;100;10;0;2;1000000000;170915
15;100;10;0;2;1000000000;166305
16;100;10;0;2;1000000000;147493
17;100;10;0;2;1000000000;149207
18;100;10;0;2;1000000000;163546
19;100;10;0;2;1000000000;148862
20;100;10;0;2;1000000000;149623
21;100;10;0;2;1000000000;163417
22;100;10;0;2;1000000000;151502
23;100;10;0;2;1000000000;144446
24;100;10;0;2;1000000000;165067
25;100;10;0;2;1000000000;141563
26;100;10;0;2;1000000000;114775
27;100;10;0;2;1000000000;152448
28;100;10;0;2;1000000000;90656
29;100;10;0;2;1000000000;82647
30;100;10;0;2;1000000000;162963
31;100;10;0;2;1000000000;135956
32;100;10;0;2;1000000000;112726
33;100;10;0;2;1000000000;165598
34;100;10;0;2;1000000000;189073
35;100;10;0;2;1000000000;84420
36;100;10;0;2;1000000000;127459
37;100;10;0;2;1000000000;82332
38;100;10;0;2;1000000000;85859
39;100;10;0;2;1000000000;110722
40;100;10;0;2;1000000000;113223
41;100;10;0;2;1000000000;87059
42;100;10;0;2;1000000000;103285
43;100;10;0;2;1000000000;114408
44;100;10;0;2;1000000000;86509
45;100;10;0;2;1000000000;85674
46;100;10;0;2;1000000000;120443
47;100;10;0;2;1000000000;83657
48;100;10;0;2;1000000000;83305
49;100;10;0;2;1000000000;118580
