Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;1;3000000000;186782
1;400;10;0;1;3000000000;176931
2;400;10;0;1;3000000000;168549
3;400;10;0;1;3000000000;162179
4;400;10;0;1;3000000000;144551
5;400;10;0;1;3000000000;156195
6;400;10;0;1;3000000000;157518
7;400;10;0;1;3000000000;129998
8;400;10;0;1;3000000000;157321
9;400;10;0;1;3000000000;165558
10;400;10;0;1;3000000000;154443
11;400;10;0;1;3000000000;152170
12;400;10;0;1;3000000000;133378
13;400;10;0;1;3000000000;159728
14;400;10;0;1;3000000000;159982
15;400;10;0;1;3000000000;146607
16;400;10;0;1;3000000000;211659
17;400;10;0;1;3000000000;130617
18;400;10;0;1;3000000000;218693
19;400;10;0;1;3000000000;126448
20;400;10;0;1;3000000000;128433
21;400;10;0;1;3000000000;158439
22;400;10;0;1;3000000000;133238
23;400;10;0;1;3000000000;128716
24;400;10;0;1;3000000000;169516
25;400;10;0;1;3000000000;149944
26;400;10;0;1;3000000000;137155
27;400;10;0;1;3000000000;148563
28;400;10;0;1;3000000000;164152
29;400;10;0;1;3000000000;135825
30;400;10;0;1;3000000000;150826
31;400;10;0;1;3000000000;150462
32;400;10;0;1;3000000000;127574
33;400;10;0;1;3000000000;147318
34;400;10;0;1;3000000000;131471
35;400;10;0;1;3000000000;144226
36;400;10;0;1;3000000000;149661
37;400;10;0;1;3000000000;130442
38;400;10;0;1;3000000000;138640
39;400;10;0;1;3000000000;155856
40;400;10;0;1;3000000000;148091
41;400;10;0;1;3000000000;128068
42;400;10;0;1;3000000000;144564
43;400;10;0;1;3000000000;151102
44;400;10;0;1;3000000000;138955
45;400;10;0;1;3000000000;142968
46;400;10;0;1;3000000000;153658
47;400;10;0;1;3000000000;133330
48;400;10;0;1;3000000000;124728
49;400;10;0;1;3000000000;176850
