Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;4;4000000000;233066
1;800;10;0;4;4000000000;200060
2;800;10;0;4;4000000000;260765
3;800;10;0;4;4000000000;276957
4;800;10;0;4;4000000000;274309
5;800;10;0;4;4000000000;263535
6;800;10;0;4;4000000000;160682
7;800;10;0;4;4000000000;169620
8;800;10;0;4;4000000000;117509
9;800;10;0;4;4000000000;215286
10;800;10;0;4;4000000000;112916
11;800;10;0;4;4000000000;145027
12;800;10;0;4;4000000000;239856
13;800;10;0;4;4000000000;115327
14;800;10;0;4;4000000000;118650
15;800;10;0;4;4000000000;186867
16;800;10;0;4;4000000000;236298
17;800;10;0;4;4000000000;114085
18;800;10;0;4;4000000000;158351
19;800;10;0;4;4000000000;158790
20;800;10;0;4;4000000000;107921
21;800;10;0;4;4000000000;148844
22;800;10;0;4;4000000000;149743
23;800;10;0;4;4000000000;115086
24;800;10;0;4;4000000000;157382
25;800;10;0;4;4000000000;117327
26;800;10;0;4;4000000000;209484
27;800;10;0;4;4000000000;193115
28;800;10;0;4;4000000000;114107
29;800;10;0;4;4000000000;148281
30;800;10;0;4;4000000000;155285
31;800;10;0;4;4000000000;177792
32;800;10;0;4;4000000000;110731
33;800;10;0;4;4000000000;138635
34;800;10;0;4;4000000000;183649
35;800;10;0;4;4000000000;108412
36;800;10;0;4;4000000000;114421
37;800;10;0;4;4000000000;185862
38;800;10;0;4;4000000000;108047
39;800;10;0;4;4000000000;95029
40;800;10;0;4;4000000000;131058
41;800;10;0;4;4000000000;138444
42;800;10;0;4;4000000000;103521
43;800;10;0;4;4000000000;174798
44;800;10;0;4;4000000000;171439
45;800;10;0;4;4000000000;124777
46;800;10;0;4;4000000000;190780
47;800;10;0;4;4000000000;160043
48;800;10;0;4;4000000000;115446
49;800;10;0;4;4000000000;162233
