Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;6;4000000000;170750
1;200;10;0;6;4000000000;177869
2;200;10;0;6;4000000000;177705
3;200;10;0;6;4000000000;179281
4;200;10;0;6;4000000000;185043
5;200;10;0;6;4000000000;179249
6;200;10;0;6;4000000000;188063
7;200;10;0;6;4000000000;168033
8;200;10;0;6;4000000000;190404
9;200;10;0;6;4000000000;115140
10;200;10;0;6;4000000000;98742
11;200;10;0;6;4000000000;147069
12;200;10;0;6;4000000000;97485
13;200;10;0;6;4000000000;101716
14;200;10;0;6;4000000000;154703
15;200;10;0;6;4000000000;112025
16;200;10;0;6;4000000000;121529
17;200;10;0;6;4000000000;136770
18;200;10;0;6;4000000000;168638
19;200;10;0;6;4000000000;165562
20;200;10;0;6;4000000000;169244
21;200;10;0;6;4000000000;174425
22;200;10;0;6;4000000000;168826
23;200;10;0;6;4000000000;160617
24;200;10;0;6;4000000000;168374
25;200;10;0;6;4000000000;161739
26;200;10;0;6;4000000000;162538
27;200;10;0;6;4000000000;164640
28;200;10;0;6;4000000000;162759
29;200;10;0;6;4000000000;160253
30;200;10;0;6;4000000000;165121
31;200;10;0;6;4000000000;158846
32;200;10;0;6;4000000000;158498
33;200;10;0;6;4000000000;163915
34;200;10;0;6;4000000000;163718
35;200;10;0;6;4000000000;167885
36;200;10;0;6;4000000000;167954
37;200;10;0;6;4000000000;165823
38;200;10;0;6;4000000000;164301
39;200;10;0;6;4000000000;170534
40;200;10;0;6;4000000000;171394
41;200;10;0;6;4000000000;162242
42;200;10;0;6;4000000000;174617
43;200;10;0;6;4000000000;164552
44;200;10;0;6;4000000000;164776
45;200;10;0;6;4000000000;165637
46;200;10;0;6;4000000000;177529
47;200;10;0;6;4000000000;171479
48;200;10;0;6;4000000000;172086
49;200;10;0;6;4000000000;183603
