Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;2;4000000000;392354
1;200;10;0;2;4000000000;179401
2;200;10;0;2;4000000000;175226
3;200;10;0;2;4000000000;164636
4;200;10;0;2;4000000000;154032
5;200;10;0;2;4000000000;164694
6;200;10;0;2;4000000000;250395
7;200;10;0;2;4000000000;155470
8;200;10;0;2;4000000000;142214
9;200;10;0;2;4000000000;147766
10;200;10;0;2;4000000000;158927
11;200;10;0;2;4000000000;167959
12;200;10;0;2;4000000000;156120
13;200;10;0;2;4000000000;148445
14;200;10;0;2;4000000000;166088
15;200;10;0;2;4000000000;150863
16;200;10;0;2;4000000000;153244
17;200;10;0;2;4000000000;143219
18;200;10;0;2;4000000000;158725
19;200;10;0;2;4000000000;153587
20;200;10;0;2;4000000000;160668
21;200;10;0;2;4000000000;168876
22;200;10;0;2;4000000000;119223
23;200;10;0;2;4000000000;123144
24;200;10;0;2;4000000000;171589
25;200;10;0;2;4000000000;161234
26;200;10;0;2;4000000000;155047
27;200;10;0;2;4000000000;163619
28;200;10;0;2;4000000000;128440
29;200;10;0;2;4000000000;123831
30;200;10;0;2;4000000000;162736
31;200;10;0;2;4000000000;159687
32;200;10;0;2;4000000000;160257
33;200;10;0;2;4000000000;166123
34;200;10;0;2;4000000000;158650
35;200;10;0;2;4000000000;160675
36;200;10;0;2;4000000000;165469
37;200;10;0;2;4000000000;162797
38;200;10;0;2;4000000000;159315
39;200;10;0;2;4000000000;163357
40;200;10;0;2;4000000000;160199
41;200;10;0;2;4000000000;157715
42;200;10;0;2;4000000000;166441
43;200;10;0;2;4000000000;165816
44;200;10;0;2;4000000000;160648
45;200;10;0;2;4000000000;168796
46;200;10;0;2;4000000000;167596
47;200;10;0;2;4000000000;161664
48;200;10;0;2;4000000000;162933
49;200;10;0;2;4000000000;169201
