Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;1;4000000000;203865
1;1000;10;0;1;4000000000;181720
2;1000;10;0;1;4000000000;185691
3;1000;10;0;1;4000000000;169487
4;1000;10;0;1;4000000000;161811
5;1000;10;0;1;4000000000;161821
6;1000;10;0;1;4000000000;156314
7;1000;10;0;1;4000000000;139169
8;1000;10;0;1;4000000000;154624
9;1000;10;0;1;4000000000;157340
10;1000;10;0;1;4000000000;132403
11;1000;10;0;1;4000000000;176891
12;1000;10;0;1;4000000000;151261
13;1000;10;0;1;4000000000;144977
14;1000;10;0;1;4000000000;160160
15;1000;10;0;1;4000000000;160418
16;1000;10;0;1;4000000000;140330
17;1000;10;0;1;4000000000;128504
18;1000;10;0;1;4000000000;162328
19;1000;10;0;1;4000000000;133815
20;1000;10;0;1;4000000000;135238
21;1000;10;0;1;4000000000;159248
22;1000;10;0;1;4000000000;139313
23;1000;10;0;1;4000000000;135706
24;1000;10;0;1;4000000000;158165
25;1000;10;0;1;4000000000;128639
26;1000;10;0;1;4000000000;133529
27;1000;10;0;1;4000000000;157960
28;1000;10;0;1;4000000000;135346
29;1000;10;0;1;4000000000;132603
30;1000;10;0;1;4000000000;152321
31;1000;10;0;1;4000000000;153514
32;1000;10;0;1;4000000000;127817
33;1000;10;0;1;4000000000;154576
34;1000;10;0;1;4000000000;133026
35;1000;10;0;1;4000000000;133487
36;1000;10;0;1;4000000000;156508
37;1000;10;0;1;4000000000;135673
38;1000;10;0;1;4000000000;128778
39;1000;10;0;1;4000000000;153184
40;1000;10;0;1;4000000000;140840
41;1000;10;0;1;4000000000;138264
42;1000;10;0;1;4000000000;184638
43;1000;10;0;1;4000000000;149910
44;1000;10;0;1;4000000000;136898
45;1000;10;0;1;4000000000;152680
46;1000;10;0;1;4000000000;159327
47;1000;10;0;1;4000000000;128104
48;1000;10;0;1;4000000000;132250
49;1000;10;0;1;4000000000;162598
