Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;2;5000000000;197956
1;200;10;0;2;5000000000;171757
2;200;10;0;2;5000000000;172643
3;200;10;0;2;5000000000;162123
4;200;10;0;2;5000000000;113087
5;200;10;0;2;5000000000;153847
6;200;10;0;2;5000000000;105079
7;200;10;0;2;5000000000;90096
8;200;10;0;2;5000000000;113318
9;200;10;0;2;5000000000;104231
10;200;10;0;2;5000000000;92091
11;200;10;0;2;5000000000;104525
12;200;10;0;2;5000000000;105272
13;200;10;0;2;5000000000;85442
14;200;10;0;2;5000000000;123433
15;200;10;0;2;5000000000;127067
16;200;10;0;2;5000000000;89182
17;200;10;0;2;5000000000;88839
18;200;10;0;2;5000000000;129181
19;200;10;0;2;5000000000;89884
20;200;10;0;2;5000000000;103834
21;200;10;0;2;5000000000;139514
22;200;10;0;2;5000000000;94308
23;200;10;0;2;5000000000;86641
24;200;10;0;2;5000000000;129636
25;200;10;0;2;5000000000;88240
26;200;10;0;2;5000000000;86593
27;200;10;0;2;5000000000;125917
28;200;10;0;2;5000000000;86151
29;200;10;0;2;5000000000;83467
30;200;10;0;2;5000000000;199076
31;200;10;0;2;5000000000;87564
32;200;10;0;2;5000000000;86748
33;200;10;0;2;5000000000;123159
34;200;10;0;2;5000000000;86091
35;200;10;0;2;5000000000;83737
36;200;10;0;2;5000000000;113301
37;200;10;0;2;5000000000;94468
38;200;10;0;2;5000000000;85709
39;200;10;0;2;5000000000;113963
40;200;10;0;2;5000000000;90322
41;200;10;0;2;5000000000;87970
42;200;10;0;2;5000000000;107490
43;200;10;0;2;5000000000;87390
44;200;10;0;2;5000000000;84738
45;200;10;0;2;5000000000;87817
46;200;10;0;2;5000000000;109738
47;200;10;0;2;5000000000;106912
48;200;10;0;2;5000000000;92472
49;200;10;0;2;5000000000;150533
