Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;2;2000000000;231872
1;200;10;0;2;2000000000;202215
2;200;10;0;2;2000000000;202849
3;200;10;0;2;2000000000;216189
4;200;10;0;2;2000000000;180500
5;200;10;0;2;2000000000;155651
6;200;10;0;2;2000000000;149704
7;200;10;0;2;2000000000;90938
8;200;10;0;2;2000000000;104523
9;200;10;0;2;2000000000;129223
10;200;10;0;2;2000000000;133081
11;200;10;0;2;2000000000;105606
12;200;10;0;2;2000000000;155013
13;200;10;0;2;2000000000;90785
14;200;10;0;2;2000000000;106309
15;200;10;0;2;2000000000;145972
16;200;10;0;2;2000000000;115689
17;200;10;0;2;2000000000;86441
18;200;10;0;2;2000000000;109576
19;200;10;0;2;2000000000;110734
20;200;10;0;2;2000000000;88204
21;200;10;0;2;2000000000;115030
22;200;10;0;2;2000000000;110649
23;200;10;0;2;2000000000;86619
24;200;10;0;2;2000000000;109748
25;200;10;0;2;2000000000;88127
26;200;10;0;2;2000000000;108527
27;200;10;0;2;2000000000;147391
28;200;10;0;2;2000000000;86945
29;200;10;0;2;2000000000;83009
30;200;10;0;2;2000000000;151643
31;200;10;0;2;2000000000;110840
32;200;10;0;2;2000000000;83530
33;200;10;0;2;2000000000;98375
34;200;10;0;2;2000000000;104205
35;200;10;0;2;2000000000;88338
36;200;10;0;2;2000000000;112747
37;200;10;0;2;2000000000;101765
38;200;10;0;2;2000000000;85682
39;200;10;0;2;2000000000;103459
40;200;10;0;2;2000000000;118657
41;200;10;0;2;2000000000;108606
42;200;10;0;2;2000000000;87442
43;200;10;0;2;2000000000;103514
44;200;10;0;2;2000000000;107599
45;200;10;0;2;2000000000;86726
46;200;10;0;2;2000000000;115446
47;200;10;0;2;2000000000;110676
48;200;10;0;2;2000000000;85520
49;200;10;0;2;2000000000;109694
