Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;6;2000000000;164268
1;600;10;0;6;2000000000;189641
2;600;10;0;6;2000000000;188893
3;600;10;0;6;2000000000;167683
4;600;10;0;6;2000000000;199279
5;600;10;0;6;2000000000;188690
6;600;10;0;6;2000000000;167923
7;600;10;0;6;2000000000;145211
8;600;10;0;6;2000000000;135200
9;600;10;0;6;2000000000;164059
10;600;10;0;6;2000000000;165571
11;600;10;0;6;2000000000;164498
12;600;10;0;6;2000000000;143481
13;600;10;0;6;2000000000;158308
14;600;10;0;6;2000000000;156196
15;600;10;0;6;2000000000;169499
16;600;10;0;6;2000000000;168944
17;600;10;0;6;2000000000;175463
18;600;10;0;6;2000000000;177014
19;600;10;0;6;2000000000;168960
20;600;10;0;6;2000000000;167839
21;600;10;0;6;2000000000;174205
22;600;10;0;6;2000000000;173976
23;600;10;0;6;2000000000;177984
24;600;10;0;6;2000000000;177700
25;600;10;0;6;2000000000;177667
26;600;10;0;6;2000000000;168901
27;600;10;0;6;2000000000;171544
28;600;10;0;6;2000000000;177517
29;600;10;0;6;2000000000;178878
30;600;10;0;6;2000000000;177316
31;600;10;0;6;2000000000;175658
32;600;10;0;6;2000000000;164193
33;600;10;0;6;2000000000;175447
34;600;10;0;6;2000000000;169646
35;600;10;0;6;2000000000;181478
36;600;10;0;6;2000000000;174202
37;600;10;0;6;2000000000;173806
38;600;10;0;6;2000000000;180383
39;600;10;0;6;2000000000;174774
40;600;10;0;6;2000000000;182619
41;600;10;0;6;2000000000;187896
42;600;10;0;6;2000000000;186552
43;600;10;0;6;2000000000;186474
44;600;10;0;6;2000000000;184064
45;600;10;0;6;2000000000;179195
46;600;10;0;6;2000000000;177632
47;600;10;0;6;2000000000;183801
48;600;10;0;6;2000000000;187163
49;600;10;0;6;2000000000;189303
