Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;6;1000000000;217273
1;100;10;0;6;1000000000;230972
2;100;10;0;6;1000000000;196840
3;100;10;0;6;1000000000;233342
4;100;10;0;6;1000000000;199953
5;100;10;0;6;1000000000;240712
6;100;10;0;6;1000000000;225273
7;100;10;0;6;1000000000;299193
8;100;10;0;6;1000000000;195145
9;100;10;0;6;1000000000;223285
10;100;10;0;6;1000000000;183038
11;100;10;0;6;1000000000;202466
12;100;10;0;6;1000000000;197599
13;100;10;0;6;1000000000;225876
14;100;10;0;6;1000000000;204141
15;100;10;0;6;1000000000;213401
16;100;10;0;6;1000000000;203438
17;100;10;0;6;1000000000;219343
18;100;10;0;6;1000000000;198619
19;100;10;0;6;1000000000;231708
20;100;10;0;6;1000000000;207856
21;100;10;0;6;1000000000;244720
22;100;10;0;6;1000000000;207482
23;100;10;0;6;1000000000;221778
24;100;10;0;6;1000000000;208039
25;100;10;0;6;1000000000;231587
26;100;10;0;6;1000000000;208420
27;100;10;0;6;1000000000;246870
28;100;10;0;6;1000000000;211151
29;100;10;0;6;1000000000;228938
30;100;10;0;6;1000000000;211392
31;100;10;0;6;1000000000;250685
32;100;10;0;6;1000000000;213494
33;100;10;0;6;1000000000;246587
34;100;10;0;6;1000000000;212734
35;100;10;0;6;1000000000;230438
36;100;10;0;6;1000000000;229658
37;100;10;0;6;1000000000;243910
38;100;10;0;6;1000000000;211903
39;100;10;0;6;1000000000;244390
40;100;10;0;6;1000000000;215696
41;100;10;0;6;1000000000;237140
42;100;10;0;6;1000000000;202787
43;100;10;0;6;1000000000;220420
44;100;10;0;6;1000000000;208592
45;100;10;0;6;1000000000;204002
46;100;10;0;6;1000000000;193938
47;100;10;0;6;1000000000;206843
48;100;10;0;6;1000000000;193908
49;100;10;0;6;1000000000;204287
