Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;6;8000000000;180848
1;1000;10;0;6;8000000000;182092
2;1000;10;0;6;8000000000;188995
3;1000;10;0;6;8000000000;181427
4;1000;10;0;6;8000000000;185624
5;1000;10;0;6;8000000000;172486
6;1000;10;0;6;8000000000;170367
7;1000;10;0;6;8000000000;169044
8;1000;10;0;6;8000000000;181896
9;1000;10;0;6;8000000000;167899
10;1000;10;0;6;8000000000;171281
11;1000;10;0;6;8000000000;187044
12;1000;10;0;6;8000000000;174250
13;1000;10;0;6;8000000000;171469
14;1000;10;0;6;8000000000;223060
15;1000;10;0;6;8000000000;175150
16;1000;10;0;6;8000000000;170124
17;1000;10;0;6;8000000000;169530
18;1000;10;0;6;8000000000;178995
19;1000;10;0;6;8000000000;175084
20;1000;10;0;6;8000000000;180888
21;1000;10;0;6;8000000000;186521
22;1000;10;0;6;8000000000;177324
23;1000;10;0;6;8000000000;175717
24;1000;10;0;6;8000000000;182630
25;1000;10;0;6;8000000000;182006
26;1000;10;0;6;8000000000;179638
27;1000;10;0;6;8000000000;176970
28;1000;10;0;6;8000000000;180885
29;1000;10;0;6;8000000000;174451
30;1000;10;0;6;8000000000;180861
31;1000;10;0;6;8000000000;175974
32;1000;10;0;6;8000000000;178840
33;1000;10;0;6;8000000000;183869
34;1000;10;0;6;8000000000;175158
35;1000;10;0;6;8000000000;177937
36;1000;10;0;6;8000000000;176997
37;1000;10;0;6;8000000000;173682
38;1000;10;0;6;8000000000;181331
39;1000;10;0;6;8000000000;218205
40;1000;10;0;6;8000000000;178261
41;1000;10;0;6;8000000000;176881
42;1000;10;0;6;8000000000;192964
43;1000;10;0;6;8000000000;185010
44;1000;10;0;6;8000000000;179212
45;1000;10;0;6;8000000000;235162
46;1000;10;0;6;8000000000;185867
47;1000;10;0;6;8000000000;175545
48;1000;10;0;6;8000000000;178390
49;1000;10;0;6;8000000000;179122
