Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;3;10000000000;190410
1;800;10;0;3;10000000000;192619
2;800;10;0;3;10000000000;192532
3;800;10;0;3;10000000000;194791
4;800;10;0;3;10000000000;170803
5;800;10;0;3;10000000000;174025
6;800;10;0;3;10000000000;172214
7;800;10;0;3;10000000000;174139
8;800;10;0;3;10000000000;185002
9;800;10;0;3;10000000000;178016
10;800;10;0;3;10000000000;172672
11;800;10;0;3;10000000000;189695
12;800;10;0;3;10000000000;174027
13;800;10;0;3;10000000000;170767
14;800;10;0;3;10000000000;220991
15;800;10;0;3;10000000000;175938
16;800;10;0;3;10000000000;172400
17;800;10;0;3;10000000000;169143
18;800;10;0;3;10000000000;182638
19;800;10;0;3;10000000000;166354
20;800;10;0;3;10000000000;172131
21;800;10;0;3;10000000000;178953
22;800;10;0;3;10000000000;174250
23;800;10;0;3;10000000000;168757
24;800;10;0;3;10000000000;176246
25;800;10;0;3;10000000000;171320
26;800;10;0;3;10000000000;169305
27;800;10;0;3;10000000000;177269
28;800;10;0;3;10000000000;170911
29;800;10;0;3;10000000000;164475
30;800;10;0;3;10000000000;179675
31;800;10;0;3;10000000000;172731
32;800;10;0;3;10000000000;171436
33;800;10;0;3;10000000000;179590
34;800;10;0;3;10000000000;171078
35;800;10;0;3;10000000000;166470
36;800;10;0;3;10000000000;174499
37;800;10;0;3;10000000000;172233
38;800;10;0;3;10000000000;168472
39;800;10;0;3;10000000000;191658
40;800;10;0;3;10000000000;173157
41;800;10;0;3;10000000000;170862
42;800;10;0;3;10000000000;187006
43;800;10;0;3;10000000000;177280
44;800;10;0;3;10000000000;168890
45;800;10;0;3;10000000000;238685
46;800;10;0;3;10000000000;181032
47;800;10;0;3;10000000000;171410
48;800;10;0;3;10000000000;168537
49;800;10;0;3;10000000000;179972
