Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;1;13000000000;223032
1;100;10;0;1;13000000000;179126
2;100;10;0;1;13000000000;248830
3;100;10;0;1;13000000000;169951
4;100;10;0;1;13000000000;172888
5;100;10;0;1;13000000000;199040
6;100;10;0;1;13000000000;180641
7;100;10;0;1;13000000000;157874
8;100;10;0;1;13000000000;167886
9;100;10;0;1;13000000000;154143
10;100;10;0;1;13000000000;161624
11;100;10;0;1;13000000000;212225
12;100;10;0;1;13000000000;212201
13;100;10;0;1;13000000000;155049
14;100;10;0;1;13000000000;210969
15;100;10;0;1;13000000000;167922
16;100;10;0;1;13000000000;202834
17;100;10;0;1;13000000000;152854
18;100;10;0;1;13000000000;245954
19;100;10;0;1;13000000000;154122
20;100;10;0;1;13000000000;182247
21;100;10;0;1;13000000000;164956
22;100;10;0;1;13000000000;196458
23;100;10;0;1;13000000000;149576
24;100;10;0;1;13000000000;207496
25;100;10;0;1;13000000000;154621
26;100;10;0;1;13000000000;212359
27;100;10;0;1;13000000000;166038
28;100;10;0;1;13000000000;177687
29;100;10;0;1;13000000000;150791
30;100;10;0;1;13000000000;213664
31;100;10;0;1;13000000000;157598
32;100;10;0;1;13000000000;163795
33;100;10;0;1;13000000000;159718
34;100;10;0;1;13000000000;195292
35;100;10;0;1;13000000000;154924
36;100;10;0;1;13000000000;218883
37;100;10;0;1;13000000000;164078
38;100;10;0;1;13000000000;187472
39;100;10;0;1;13000000000;287247
40;100;10;0;1;13000000000;287494
41;100;10;0;1;13000000000;153258
42;100;10;0;1;13000000000;238723
43;100;10;0;1;13000000000;167246
44;100;10;0;1;13000000000;152436
45;100;10;0;1;13000000000;154127
46;100;10;0;1;13000000000;188985
47;100;10;0;1;13000000000;156035
48;100;10;0;1;13000000000;167668
49;100;10;0;1;13000000000;165369
