Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;1;13000000000;181147
1;200;10;0;1;13000000000;180562
2;200;10;0;1;13000000000;215977
3;200;10;0;1;13000000000;166765
4;200;10;0;1;13000000000;159984
5;200;10;0;1;13000000000;162841
6;200;10;0;1;13000000000;155549
7;200;10;0;1;13000000000;164180
8;200;10;0;1;13000000000;175983
9;200;10;0;1;13000000000;165137
10;200;10;0;1;13000000000;153006
11;200;10;0;1;13000000000;202687
12;200;10;0;1;13000000000;168161
13;200;10;0;1;13000000000;153178
14;200;10;0;1;13000000000;161602
15;200;10;0;1;13000000000;169884
16;200;10;0;1;13000000000;159339
17;200;10;0;1;13000000000;152012
18;200;10;0;1;13000000000;168314
19;200;10;0;1;13000000000;151938
20;200;10;0;1;13000000000;151920
21;200;10;0;1;13000000000;165259
22;200;10;0;1;13000000000;151704
23;200;10;0;1;13000000000;150200
24;200;10;0;1;13000000000;166581
25;200;10;0;1;13000000000;143883
26;200;10;0;1;13000000000;151181
27;200;10;0;1;13000000000;162254
28;200;10;0;1;13000000000;149861
29;200;10;0;1;13000000000;153400
30;200;10;0;1;13000000000;167061
31;200;10;0;1;13000000000;154626
32;200;10;0;1;13000000000;152703
33;200;10;0;1;13000000000;162125
34;200;10;0;1;13000000000;154979
35;200;10;0;1;13000000000;150751
36;200;10;0;1;13000000000;181908
37;200;10;0;1;13000000000;157223
38;200;10;0;1;13000000000;153140
39;200;10;0;1;13000000000;218496
40;200;10;0;1;13000000000;166717
41;200;10;0;1;13000000000;152705
42;200;10;0;1;13000000000;202878
43;200;10;0;1;13000000000;163531
44;200;10;0;1;13000000000;157922
45;200;10;0;1;13000000000;149735
46;200;10;0;1;13000000000;168196
47;200;10;0;1;13000000000;154428
48;200;10;0;1;13000000000;147058
49;200;10;0;1;13000000000;167200
