Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;6;3000000000;177017
1;200;10;0;6;3000000000;196759
2;200;10;0;6;3000000000;177769
3;200;10;0;6;3000000000;172675
4;200;10;0;6;3000000000;181512
5;200;10;0;6;3000000000;170910
6;200;10;0;6;3000000000;171871
7;200;10;0;6;3000000000;174159
8;200;10;0;6;3000000000;163677
9;200;10;0;6;3000000000;178977
10;200;10;0;6;3000000000;170627
11;200;10;0;6;3000000000;166900
12;200;10;0;6;3000000000;165978
13;200;10;0;6;3000000000;171295
14;200;10;0;6;3000000000;172184
15;200;10;0;6;3000000000;179876
16;200;10;0;6;3000000000;182017
17;200;10;0;6;3000000000;182763
18;200;10;0;6;3000000000;185618
19;200;10;0;6;3000000000;186548
20;200;10;0;6;3000000000;181341
21;200;10;0;6;3000000000;187739
22;200;10;0;6;3000000000;166913
23;200;10;0;6;3000000000;180003
24;200;10;0;6;3000000000;164864
25;200;10;0;6;3000000000;166721
26;200;10;0;6;3000000000;178196
27;200;10;0;6;3000000000;174400
28;200;10;0;6;3000000000;170703
29;200;10;0;6;3000000000;171978
30;200;10;0;6;3000000000;173295
31;200;10;0;6;3000000000;167914
32;200;10;0;6;3000000000;178260
33;200;10;0;6;3000000000;186470
34;200;10;0;6;3000000000;172617
35;200;10;0;6;3000000000;184905
36;200;10;0;6;3000000000;180253
37;200;10;0;6;3000000000;169623
38;200;10;0;6;3000000000;177139
39;200;10;0;6;3000000000;178276
40;200;10;0;6;3000000000;173235
41;200;10;0;6;3000000000;181971
42;200;10;0;6;3000000000;182469
43;200;10;0;6;3000000000;174535
44;200;10;0;6;3000000000;163860
45;200;10;0;6;3000000000;178796
46;200;10;0;6;3000000000;186597
47;200;10;0;6;3000000000;173057
48;200;10;0;6;3000000000;183634
49;200;10;0;6;3000000000;182336
