Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;1;10000000000;186685
1;1000;10;0;1;10000000000;185818
2;1000;10;0;1;10000000000;211989
3;1000;10;0;1;10000000000;172363
4;1000;10;0;1;10000000000;160220
5;1000;10;0;1;10000000000;197874
6;1000;10;0;1;10000000000;165937
7;1000;10;0;1;10000000000;156344
8;1000;10;0;1;10000000000;181069
9;1000;10;0;1;10000000000;169600
10;1000;10;0;1;10000000000;155566
11;1000;10;0;1;10000000000;199139
12;1000;10;0;1;10000000000;169997
13;1000;10;0;1;10000000000;159371
14;1000;10;0;1;10000000000;161281
15;1000;10;0;1;10000000000;173760
16;1000;10;0;1;10000000000;157213
17;1000;10;0;1;10000000000;151758
18;1000;10;0;1;10000000000;169774
19;1000;10;0;1;10000000000;158728
20;1000;10;0;1;10000000000;154202
21;1000;10;0;1;10000000000;167466
22;1000;10;0;1;10000000000;162097
23;1000;10;0;1;10000000000;160344
24;1000;10;0;1;10000000000;171265
25;1000;10;0;1;10000000000;157273
26;1000;10;0;1;10000000000;160164
27;1000;10;0;1;10000000000;166420
28;1000;10;0;1;10000000000;162631
29;1000;10;0;1;10000000000;162298
30;1000;10;0;1;10000000000;165875
31;1000;10;0;1;10000000000;160186
32;1000;10;0;1;10000000000;151929
33;1000;10;0;1;10000000000;167081
34;1000;10;0;1;10000000000;159718
35;1000;10;0;1;10000000000;159497
36;1000;10;0;1;10000000000;197023
37;1000;10;0;1;10000000000;162099
38;1000;10;0;1;10000000000;155814
39;1000;10;0;1;10000000000;183024
40;1000;10;0;1;10000000000;165711
41;1000;10;0;1;10000000000;153766
42;1000;10;0;1;10000000000;217272
43;1000;10;0;1;10000000000;169174
44;1000;10;0;1;10000000000;157776
45;1000;10;0;1;10000000000;158584
46;1000;10;0;1;10000000000;174820
47;1000;10;0;1;10000000000;160900
48;1000;10;0;1;10000000000;156132
49;1000;10;0;1;10000000000;168638
