Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;2;5000000000;182920
1;10;10;0;2;5000000000;170003
2;10;10;0;2;5000000000;185007
3;10;10;0;2;5000000000;177734
4;10;10;0;2;5000000000;158560
5;10;10;0;2;5000000000;157558
6;10;10;0;2;5000000000;130825
7;10;10;0;2;5000000000;139724
8;10;10;0;2;5000000000;133425
9;10;10;0;2;5000000000;148428
10;10;10;0;2;5000000000;108350
11;10;10;0;2;5000000000;151436
12;10;10;0;2;5000000000;169778
13;10;10;0;2;5000000000;161002
14;10;10;0;2;5000000000;175640
15;10;10;0;2;5000000000;124537
16;10;10;0;2;5000000000;107387
17;10;10;0;2;5000000000;93146
18;10;10;0;2;5000000000;135865
19;10;10;0;2;5000000000;88426
20;10;10;0;2;5000000000;84922
21;10;10;0;2;5000000000;128258
22;10;10;0;2;5000000000;86979
23;10;10;0;2;5000000000;84862
24;10;10;0;2;5000000000;123023
25;10;10;0;2;5000000000;85093
26;10;10;0;2;5000000000;85681
27;10;10;0;2;5000000000;126439
28;10;10;0;2;5000000000;90287
29;10;10;0;2;5000000000;84836
30;10;10;0;2;5000000000;123583
31;10;10;0;2;5000000000;93498
32;10;10;0;2;5000000000;85192
33;10;10;0;2;5000000000;104041
34;10;10;0;2;5000000000;101913
35;10;10;0;2;5000000000;84223
36;10;10;0;2;5000000000;104993
37;10;10;0;2;5000000000;107136
38;10;10;0;2;5000000000;85460
39;10;10;0;2;5000000000;113554
40;10;10;0;2;5000000000;145819
41;10;10;0;2;5000000000;130052
42;10;10;0;2;5000000000;157052
43;10;10;0;2;5000000000;91765
44;10;10;0;2;5000000000;84866
45;10;10;0;2;5000000000;82543
46;10;10;0;2;5000000000;110896
47;10;10;0;2;5000000000;83155
48;10;10;0;2;5000000000;84265
49;10;10;0;2;5000000000;112044
