Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;2;13000000000;170241
1;100;10;0;2;13000000000;183439
2;100;10;0;2;13000000000;211616
3;100;10;0;2;13000000000;165088
4;100;10;0;2;13000000000;91395
5;100;10;0;2;13000000000;158108
6;100;10;0;2;13000000000;96571
7;100;10;0;2;13000000000;86428
8;100;10;0;2;13000000000;97141
9;100;10;0;2;13000000000;130313
10;100;10;0;2;13000000000;94268
11;100;10;0;2;13000000000;93740
12;100;10;0;2;13000000000;133555
13;100;10;0;2;13000000000;109298
14;100;10;0;2;13000000000;96272
15;100;10;0;2;13000000000;149831
16;100;10;0;2;13000000000;94336
17;100;10;0;2;13000000000;84063
18;100;10;0;2;13000000000;144103
19;100;10;0;2;13000000000;87897
20;100;10;0;2;13000000000;83743
21;100;10;0;2;13000000000;140163
22;100;10;0;2;13000000000;87255
23;100;10;0;2;13000000000;84960
24;100;10;0;2;13000000000;142287
25;100;10;0;2;13000000000;96064
26;100;10;0;2;13000000000;98029
27;100;10;0;2;13000000000;164855
28;100;10;0;2;13000000000;125154
29;100;10;0;2;13000000000;119122
30;100;10;0;2;13000000000;160950
31;100;10;0;2;13000000000;107255
32;100;10;0;2;13000000000;108235
33;100;10;0;2;13000000000;297909
34;100;10;0;2;13000000000;106855
35;100;10;0;2;13000000000;111712
36;100;10;0;2;13000000000;155234
37;100;10;0;2;13000000000;112809
38;100;10;0;2;13000000000;101335
39;100;10;0;2;13000000000;123639
40;100;10;0;2;13000000000;141120
41;100;10;0;2;13000000000;99427
42;100;10;0;2;13000000000;111423
43;100;10;0;2;13000000000;148628
44;100;10;0;2;13000000000;96733
45;100;10;0;2;13000000000;94361
46;100;10;0;2;13000000000;153170
47;100;10;0;2;13000000000;93600
48;100;10;0;2;13000000000;88831
49;100;10;0;2;13000000000;148086
