Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;5;5000000000;274851
1;600;10;0;5;5000000000;292804
2;600;10;0;5;5000000000;284314
3;600;10;0;5;5000000000;286201
4;600;10;0;5;5000000000;287290
5;600;10;0;5;5000000000;255529
6;600;10;0;5;5000000000;277399
7;600;10;0;5;5000000000;250378
8;600;10;0;5;5000000000;233584
9;600;10;0;5;5000000000;134704
10;600;10;0;5;5000000000;111700
11;600;10;0;5;5000000000;146412
12;600;10;0;5;5000000000;215492
13;600;10;0;5;5000000000;122966
14;600;10;0;5;5000000000;109104
15;600;10;0;5;5000000000;227614
16;600;10;0;5;5000000000;100955
17;600;10;0;5;5000000000;147132
18;600;10;0;5;5000000000;244684
19;600;10;0;5;5000000000;113406
20;600;10;0;5;5000000000;108492
21;600;10;0;5;5000000000;223951
22;600;10;0;5;5000000000;135203
23;600;10;0;5;5000000000;100834
24;600;10;0;5;5000000000;215344
25;600;10;0;5;5000000000;122144
26;600;10;0;5;5000000000;100344
27;600;10;0;5;5000000000;173944
28;600;10;0;5;5000000000;106132
29;600;10;0;5;5000000000;98368
30;600;10;0;5;5000000000;169553
31;600;10;0;5;5000000000;102395
32;600;10;0;5;5000000000;111364
33;600;10;0;5;5000000000;188105
34;600;10;0;5;5000000000;105422
35;600;10;0;5;5000000000;107661
36;600;10;0;5;5000000000;223948
37;600;10;0;5;5000000000;139510
38;600;10;0;5;5000000000;102282
39;600;10;0;5;5000000000;198675
40;600;10;0;5;5000000000;199224
41;600;10;0;5;5000000000;111084
42;600;10;0;5;5000000000;157794
43;600;10;0;5;5000000000;192963
44;600;10;0;5;5000000000;107644
45;600;10;0;5;5000000000;99512
46;600;10;0;5;5000000000;206941
47;600;10;0;5;5000000000;130962
48;600;10;0;5;5000000000;106798
49;600;10;0;5;5000000000;233559
