Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;6;13000000000;187379
1;10;10;0;6;13000000000;179623
2;10;10;0;6;13000000000;187360
3;10;10;0;6;13000000000;174535
4;10;10;0;6;13000000000;185302
5;10;10;0;6;13000000000;184558
6;10;10;0;6;13000000000;174664
7;10;10;0;6;13000000000;176385
8;10;10;0;6;13000000000;178496
9;10;10;0;6;13000000000;172887
10;10;10;0;6;13000000000;171451
11;10;10;0;6;13000000000;172022
12;10;10;0;6;13000000000;166294
13;10;10;0;6;13000000000;166976
14;10;10;0;6;13000000000;168581
15;10;10;0;6;13000000000;182061
16;10;10;0;6;13000000000;144954
17;10;10;0;6;13000000000;163168
18;10;10;0;6;13000000000;170458
19;10;10;0;6;13000000000;171872
20;10;10;0;6;13000000000;171344
21;10;10;0;6;13000000000;174265
22;10;10;0;6;13000000000;171017
23;10;10;0;6;13000000000;122072
24;10;10;0;6;13000000000;161492
25;10;10;0;6;13000000000;98471
26;10;10;0;6;13000000000;91753
27;10;10;0;6;13000000000;160845
28;10;10;0;6;13000000000;103795
29;10;10;0;6;13000000000;103773
30;10;10;0;6;13000000000;160496
31;10;10;0;6;13000000000;127978
32;10;10;0;6;13000000000;98654
33;10;10;0;6;13000000000;137392
34;10;10;0;6;13000000000;149861
35;10;10;0;6;13000000000;94363
36;10;10;0;6;13000000000;150182
37;10;10;0;6;13000000000;127725
38;10;10;0;6;13000000000;94875
39;10;10;0;6;13000000000;157833
40;10;10;0;6;13000000000;98499
41;10;10;0;6;13000000000;91835
42;10;10;0;6;13000000000;103621
43;10;10;0;6;13000000000;150676
44;10;10;0;6;13000000000;102383
45;10;10;0;6;13000000000;88204
46;10;10;0;6;13000000000;161091
47;10;10;0;6;13000000000;145772
48;10;10;0;6;13000000000;95306
49;10;10;0;6;13000000000;156910
