Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;2;10000000000;159497
1;10;10;0;2;10000000000;171325
2;10;10;0;2;10000000000;179963
3;10;10;0;2;10000000000;144176
4;10;10;0;2;10000000000;81849
5;10;10;0;2;10000000000;92687
6;10;10;0;2;10000000000;94965
7;10;10;0;2;10000000000;82422
8;10;10;0;2;10000000000;121923
9;10;10;0;2;10000000000;83142
10;10;10;0;2;10000000000;86559
11;10;10;0;2;10000000000;117637
12;10;10;0;2;10000000000;84102
13;10;10;0;2;10000000000;103476
14;10;10;0;2;10000000000;94333
15;10;10;0;2;10000000000;108040
16;10;10;0;2;10000000000;81610
17;10;10;0;2;10000000000;82215
18;10;10;0;2;10000000000;117318
19;10;10;0;2;10000000000;86957
20;10;10;0;2;10000000000;83235
21;10;10;0;2;10000000000;102393
22;10;10;0;2;10000000000;85327
23;10;10;0;2;10000000000;82994
24;10;10;0;2;10000000000;95753
25;10;10;0;2;10000000000;90821
26;10;10;0;2;10000000000;83824
27;10;10;0;2;10000000000;90673
28;10;10;0;2;10000000000;89325
29;10;10;0;2;10000000000;81881
30;10;10;0;2;10000000000;113018
31;10;10;0;2;10000000000;82849
32;10;10;0;2;10000000000;80705
33;10;10;0;2;10000000000;113446
34;10;10;0;2;10000000000;81442
35;10;10;0;2;10000000000;80958
36;10;10;0;2;10000000000;100443
37;10;10;0;2;10000000000;83590
38;10;10;0;2;10000000000;80913
39;10;10;0;2;10000000000;94158
40;10;10;0;2;10000000000;91215
41;10;10;0;2;10000000000;81985
42;10;10;0;2;10000000000;92690
43;10;10;0;2;10000000000;88876
44;10;10;0;2;10000000000;82663
45;10;10;0;2;10000000000;84348
46;10;10;0;2;10000000000;170215
47;10;10;0;2;10000000000;168874
48;10;10;0;2;10000000000;171353
49;10;10;0;2;10000000000;173603
