Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;1;3000000000;177835
1;800;10;0;1;3000000000;181540
2;800;10;0;1;3000000000;172455
3;800;10;0;1;3000000000;161250
4;800;10;0;1;3000000000;87944
5;800;10;0;1;3000000000;121272
6;800;10;0;1;3000000000;88524
7;800;10;0;1;3000000000;121656
8;800;10;0;1;3000000000;104311
9;800;10;0;1;3000000000;88266
10;800;10;0;1;3000000000;114223
11;800;10;0;1;3000000000;89586
12;800;10;0;1;3000000000;91555
13;800;10;0;1;3000000000;112220
14;800;10;0;1;3000000000;94973
15;800;10;0;1;3000000000;124763
16;800;10;0;1;3000000000;86157
17;800;10;0;1;3000000000;82768
18;800;10;0;1;3000000000;112879
19;800;10;0;1;3000000000;83853
20;800;10;0;1;3000000000;83393
21;800;10;0;1;3000000000;104362
22;800;10;0;1;3000000000;87251
23;800;10;0;1;3000000000;83822
24;800;10;0;1;3000000000;93236
25;800;10;0;1;3000000000;95084
26;800;10;0;1;3000000000;84542
27;800;10;0;1;3000000000;92404
28;800;10;0;1;3000000000;95530
29;800;10;0;1;3000000000;83785
30;800;10;0;1;3000000000;95412
31;800;10;0;1;3000000000;87008
32;800;10;0;1;3000000000;87411
33;800;10;0;1;3000000000;96381
34;800;10;0;1;3000000000;84715
35;800;10;0;1;3000000000;87497
36;800;10;0;1;3000000000;128253
37;800;10;0;1;3000000000;85728
38;800;10;0;1;3000000000;83229
39;800;10;0;1;3000000000;88245
40;800;10;0;1;3000000000;93792
41;800;10;0;1;3000000000;83002
42;800;10;0;1;3000000000;83250
43;800;10;0;1;3000000000;99460
44;800;10;0;1;3000000000;83660
45;800;10;0;1;3000000000;82335
46;800;10;0;1;3000000000;136125
47;800;10;0;1;3000000000;86913
48;800;10;0;1;3000000000;83584
49;800;10;0;1;3000000000;90207
