Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;5;2000000000;182539
1;100;10;0;5;2000000000;178490
2;100;10;0;5;2000000000;176697
3;100;10;0;5;2000000000;177650
4;100;10;0;5;2000000000;179268
5;100;10;0;5;2000000000;185839
6;100;10;0;5;2000000000;181721
7;100;10;0;5;2000000000;183699
8;100;10;0;5;2000000000;151202
9;100;10;0;5;2000000000;179307
10;100;10;0;5;2000000000;164112
11;100;10;0;5;2000000000;176557
12;100;10;0;5;2000000000;170978
13;100;10;0;5;2000000000;174674
14;100;10;0;5;2000000000;164699
15;100;10;0;5;2000000000;173261
16;100;10;0;5;2000000000;181711
17;100;10;0;5;2000000000;182654
18;100;10;0;5;2000000000;162595
19;100;10;0;5;2000000000;176346
20;100;10;0;5;2000000000;166966
21;100;10;0;5;2000000000;186479
22;100;10;0;5;2000000000;170005
23;100;10;0;5;2000000000;187806
24;100;10;0;5;2000000000;164422
25;100;10;0;5;2000000000;184698
26;100;10;0;5;2000000000;160761
27;100;10;0;5;2000000000;174017
28;100;10;0;5;2000000000;165316
29;100;10;0;5;2000000000;172423
30;100;10;0;5;2000000000;162904
31;100;10;0;5;2000000000;182742
32;100;10;0;5;2000000000;164136
33;100;10;0;5;2000000000;170212
34;100;10;0;5;2000000000;166561
35;100;10;0;5;2000000000;170994
36;100;10;0;5;2000000000;162304
37;100;10;0;5;2000000000;174663
38;100;10;0;5;2000000000;165308
39;100;10;0;5;2000000000;188283
40;100;10;0;5;2000000000;173163
41;100;10;0;5;2000000000;188583
42;100;10;0;5;2000000000;168615
43;100;10;0;5;2000000000;183761
44;100;10;0;5;2000000000;159410
45;100;10;0;5;2000000000;175541
46;100;10;0;5;2000000000;174637
47;100;10;0;5;2000000000;180279
48;100;10;0;5;2000000000;157897
49;100;10;0;5;2000000000;179019
