Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;4;13000000000;6473688
1;10;10;0;4;13000000000;308242
2;10;10;0;4;13000000000;236430
3;10;10;0;4;13000000000;223629
4;10;10;0;4;13000000000;188642
5;10;10;0;4;13000000000;197825
6;10;10;0;4;13000000000;190137
7;10;10;0;4;13000000000;195654
8;10;10;0;4;13000000000;193254
9;10;10;0;4;13000000000;200657
10;10;10;0;4;13000000000;185043
11;10;10;0;4;13000000000;197416
12;10;10;0;4;13000000000;200091
13;10;10;0;4;13000000000;191565
14;10;10;0;4;13000000000;302085
15;10;10;0;4;13000000000;215756
16;10;10;0;4;13000000000;181723
17;10;10;0;4;13000000000;173304
18;10;10;0;4;13000000000;175504
19;10;10;0;4;13000000000;178175
20;10;10;0;4;13000000000;171391
21;10;10;0;4;13000000000;183966
22;10;10;0;4;13000000000;177106
23;10;10;0;4;13000000000;172103
24;10;10;0;4;13000000000;185462
25;10;10;0;4;13000000000;176824
26;10;10;0;4;13000000000;171723
27;10;10;0;4;13000000000;182877
28;10;10;0;4;13000000000;178091
29;10;10;0;4;13000000000;174375
30;10;10;0;4;13000000000;181106
31;10;10;0;4;13000000000;167627
32;10;10;0;4;13000000000;174775
33;10;10;0;4;13000000000;175165
34;10;10;0;4;13000000000;179887
35;10;10;0;4;13000000000;173692
36;10;10;0;4;13000000000;178850
37;10;10;0;4;13000000000;177848
38;10;10;0;4;13000000000;173720
39;10;10;0;4;13000000000;176768
40;10;10;0;4;13000000000;181347
41;10;10;0;4;13000000000;167711
42;10;10;0;4;13000000000;201430
43;10;10;0;4;13000000000;177905
44;10;10;0;4;13000000000;181812
45;10;10;0;4;13000000000;224430
46;10;10;0;4;13000000000;183712
47;10;10;0;4;13000000000;175165
48;10;10;0;4;13000000000;172317
49;10;10;0;4;13000000000;183555
