Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;4;15000000000;187777
1;100;10;0;4;15000000000;194262
2;100;10;0;4;15000000000;198913
3;100;10;0;4;15000000000;191474
4;100;10;0;4;15000000000;187881
5;100;10;0;4;15000000000;221140
6;100;10;0;4;15000000000;190986
7;100;10;0;4;15000000000;183871
8;100;10;0;4;15000000000;188532
9;100;10;0;4;15000000000;193842
10;100;10;0;4;15000000000;188809
11;100;10;0;4;15000000000;195030
12;100;10;0;4;15000000000;197084
13;100;10;0;4;15000000000;195341
14;100;10;0;4;15000000000;183706
15;100;10;0;4;15000000000;195322
16;100;10;0;4;15000000000;187433
17;100;10;0;4;15000000000;185010
18;100;10;0;4;15000000000;194500
19;100;10;0;4;15000000000;187858
20;100;10;0;4;15000000000;184817
21;100;10;0;4;15000000000;200377
22;100;10;0;4;15000000000;190939
23;100;10;0;4;15000000000;188523
24;100;10;0;4;15000000000;194641
25;100;10;0;4;15000000000;185306
26;100;10;0;4;15000000000;183065
27;100;10;0;4;15000000000;186843
28;100;10;0;4;15000000000;180444
29;100;10;0;4;15000000000;187060
30;100;10;0;4;15000000000;191798
31;100;10;0;4;15000000000;181123
32;100;10;0;4;15000000000;184119
33;100;10;0;4;15000000000;202446
34;100;10;0;4;15000000000;188766
35;100;10;0;4;15000000000;188457
36;100;10;0;4;15000000000;189643
37;100;10;0;4;15000000000;190958
38;100;10;0;4;15000000000;184438
39;100;10;0;4;15000000000;189540
40;100;10;0;4;15000000000;188928
41;100;10;0;4;15000000000;187264
42;100;10;0;4;15000000000;184966
43;100;10;0;4;15000000000;195797
44;100;10;0;4;15000000000;188900
45;100;10;0;4;15000000000;184880
46;100;10;0;4;15000000000;195570
47;100;10;0;4;15000000000;187305
48;100;10;0;4;15000000000;181943
49;100;10;0;4;15000000000;195073
