Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;3;2000000000;188594
1;800;10;0;3;2000000000;186360
2;800;10;0;3;2000000000;176955
3;800;10;0;3;2000000000;199168
4;800;10;0;3;2000000000;179893
5;800;10;0;3;2000000000;163494
6;800;10;0;3;2000000000;170327
7;800;10;0;3;2000000000;171991
8;800;10;0;3;2000000000;175785
9;800;10;0;3;2000000000;164823
10;800;10;0;3;2000000000;153123
11;800;10;0;3;2000000000;164060
12;800;10;0;3;2000000000;168864
13;800;10;0;3;2000000000;166076
14;800;10;0;3;2000000000;173692
15;800;10;0;3;2000000000;173448
16;800;10;0;3;2000000000;161981
17;800;10;0;3;2000000000;167004
18;800;10;0;3;2000000000;168735
19;800;10;0;3;2000000000;169776
20;800;10;0;3;2000000000;164082
21;800;10;0;3;2000000000;168775
22;800;10;0;3;2000000000;167224
23;800;10;0;3;2000000000;168411
24;800;10;0;3;2000000000;174423
25;800;10;0;3;2000000000;175476
26;800;10;0;3;2000000000;170461
27;800;10;0;3;2000000000;172017
28;800;10;0;3;2000000000;168773
29;800;10;0;3;2000000000;176513
30;800;10;0;3;2000000000;179285
31;800;10;0;3;2000000000;175493
32;800;10;0;3;2000000000;175215
33;800;10;0;3;2000000000;169777
34;800;10;0;3;2000000000;173634
35;800;10;0;3;2000000000;166672
36;800;10;0;3;2000000000;170333
37;800;10;0;3;2000000000;171446
38;800;10;0;3;2000000000;171520
39;800;10;0;3;2000000000;167560
40;800;10;0;3;2000000000;172500
41;800;10;0;3;2000000000;171639
42;800;10;0;3;2000000000;168574
43;800;10;0;3;2000000000;171975
44;800;10;0;3;2000000000;178003
45;800;10;0;3;2000000000;179611
46;800;10;0;3;2000000000;173096
47;800;10;0;3;2000000000;171895
48;800;10;0;3;2000000000;174280
49;800;10;0;3;2000000000;185584
