Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;3;10000000000;186888
1;1000;10;0;3;10000000000;178749
2;1000;10;0;3;10000000000;178566
3;1000;10;0;3;10000000000;182227
4;1000;10;0;3;10000000000;193921
5;1000;10;0;3;10000000000;206364
6;1000;10;0;3;10000000000;174491
7;1000;10;0;3;10000000000;169835
8;1000;10;0;3;10000000000;192500
9;1000;10;0;3;10000000000;173344
10;1000;10;0;3;10000000000;171122
11;1000;10;0;3;10000000000;172949
12;1000;10;0;3;10000000000;181115
13;1000;10;0;3;10000000000;170719
14;1000;10;0;3;10000000000;226754
15;1000;10;0;3;10000000000;180570
16;1000;10;0;3;10000000000;164395
17;1000;10;0;3;10000000000;176968
18;1000;10;0;3;10000000000;179527
19;1000;10;0;3;10000000000;168195
20;1000;10;0;3;10000000000;168995
21;1000;10;0;3;10000000000;177491
22;1000;10;0;3;10000000000;169189
23;1000;10;0;3;10000000000;167865
24;1000;10;0;3;10000000000;178714
25;1000;10;0;3;10000000000;168761
26;1000;10;0;3;10000000000;167273
27;1000;10;0;3;10000000000;175985
28;1000;10;0;3;10000000000;160911
29;1000;10;0;3;10000000000;167518
30;1000;10;0;3;10000000000;176154
31;1000;10;0;3;10000000000;168942
32;1000;10;0;3;10000000000;171376
33;1000;10;0;3;10000000000;173708
34;1000;10;0;3;10000000000;168873
35;1000;10;0;3;10000000000;168176
36;1000;10;0;3;10000000000;173950
37;1000;10;0;3;10000000000;162809
38;1000;10;0;3;10000000000;162386
39;1000;10;0;3;10000000000;176040
40;1000;10;0;3;10000000000;167755
41;1000;10;0;3;10000000000;168708
42;1000;10;0;3;10000000000;180508
43;1000;10;0;3;10000000000;177210
44;1000;10;0;3;10000000000;169361
45;1000;10;0;3;10000000000;233767
46;1000;10;0;3;10000000000;178291
47;1000;10;0;3;10000000000;169372
48;1000;10;0;3;10000000000;178784
49;1000;10;0;3;10000000000;174961
