Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;1;15000000000;183952
1;600;10;0;1;15000000000;181634
2;600;10;0;1;15000000000;181956
3;600;10;0;1;15000000000;168922
4;600;10;0;1;15000000000;154764
5;600;10;0;1;15000000000;166609
6;600;10;0;1;15000000000;159708
7;600;10;0;1;15000000000;157369
8;600;10;0;1;15000000000;180582
9;600;10;0;1;15000000000;160968
10;600;10;0;1;15000000000;155392
11;600;10;0;1;15000000000;177027
12;600;10;0;1;15000000000;165912
13;600;10;0;1;15000000000;158929
14;600;10;0;1;15000000000;209773
15;600;10;0;1;15000000000;166486
16;600;10;0;1;15000000000;153514
17;600;10;0;1;15000000000;153197
18;600;10;0;1;15000000000;164209
19;600;10;0;1;15000000000;157398
20;600;10;0;1;15000000000;156003
21;600;10;0;1;15000000000;169098
22;600;10;0;1;15000000000;157989
23;600;10;0;1;15000000000;156446
24;600;10;0;1;15000000000;163149
25;600;10;0;1;15000000000;157951
26;600;10;0;1;15000000000;156503
27;600;10;0;1;15000000000;162790
28;600;10;0;1;15000000000;172519
29;600;10;0;1;15000000000;156049
30;600;10;0;1;15000000000;164115
31;600;10;0;1;15000000000;148863
32;600;10;0;1;15000000000;156944
33;600;10;0;1;15000000000;166043
34;600;10;0;1;15000000000;157190
35;600;10;0;1;15000000000;156252
36;600;10;0;1;15000000000;164358
37;600;10;0;1;15000000000;152405
38;600;10;0;1;15000000000;148764
39;600;10;0;1;15000000000;198068
40;600;10;0;1;15000000000;158677
41;600;10;0;1;15000000000;155833
42;600;10;0;1;15000000000;173410
43;600;10;0;1;15000000000;170868
44;600;10;0;1;15000000000;156810
45;600;10;0;1;15000000000;208725
46;600;10;0;1;15000000000;167765
47;600;10;0;1;15000000000;161632
48;600;10;0;1;15000000000;157470
49;600;10;0;1;15000000000;167541
