Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;5;8000000000;179910
1;100;10;0;5;8000000000;183557
2;100;10;0;5;8000000000;197992
3;100;10;0;5;8000000000;177827
4;100;10;0;5;8000000000;185545
5;100;10;0;5;8000000000;195962
6;100;10;0;5;8000000000;186605
7;100;10;0;5;8000000000;182588
8;100;10;0;5;8000000000;186998
9;100;10;0;5;8000000000;183044
10;100;10;0;5;8000000000;179198
11;100;10;0;5;8000000000;251802
12;100;10;0;5;8000000000;183022
13;100;10;0;5;8000000000;178069
14;100;10;0;5;8000000000;178451
15;100;10;0;5;8000000000;182462
16;100;10;0;5;8000000000;187083
17;100;10;0;5;8000000000;183861
18;100;10;0;5;8000000000;189191
19;100;10;0;5;8000000000;177177
20;100;10;0;5;8000000000;178233
21;100;10;0;5;8000000000;181182
22;100;10;0;5;8000000000;176145
23;100;10;0;5;8000000000;177286
24;100;10;0;5;8000000000;179741
25;100;10;0;5;8000000000;173465
26;100;10;0;5;8000000000;165508
27;100;10;0;5;8000000000;168044
28;100;10;0;5;8000000000;164785
29;100;10;0;5;8000000000;165456
30;100;10;0;5;8000000000;173384
31;100;10;0;5;8000000000;171338
32;100;10;0;5;8000000000;167296
33;100;10;0;5;8000000000;168677
34;100;10;0;5;8000000000;165407
35;100;10;0;5;8000000000;166379
36;100;10;0;5;8000000000;185874
37;100;10;0;5;8000000000;163688
38;100;10;0;5;8000000000;164937
39;100;10;0;5;8000000000;184246
40;100;10;0;5;8000000000;170953
41;100;10;0;5;8000000000;163636
42;100;10;0;5;8000000000;215107
43;100;10;0;5;8000000000;171702
44;100;10;0;5;8000000000;162411
45;100;10;0;5;8000000000;164849
46;100;10;0;5;8000000000;173637
47;100;10;0;5;8000000000;165818
48;100;10;0;5;8000000000;164264
49;100;10;0;5;8000000000;171253
