Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;1;2000000000;182850
1;400;10;0;1;2000000000;176649
2;400;10;0;1;2000000000;172257
3;400;10;0;1;2000000000;166217
4;400;10;0;1;2000000000;150690
5;400;10;0;1;2000000000;157065
6;400;10;0;1;2000000000;148919
7;400;10;0;1;2000000000;125190
8;400;10;0;1;2000000000;144716
9;400;10;0;1;2000000000;150251
10;400;10;0;1;2000000000;117177
11;400;10;0;1;2000000000;143237
12;400;10;0;1;2000000000;150540
13;400;10;0;1;2000000000;141511
14;400;10;0;1;2000000000;146719
15;400;10;0;1;2000000000;152616
16;400;10;0;1;2000000000;149900
17;400;10;0;1;2000000000;124451
18;400;10;0;1;2000000000;146378
19;400;10;0;1;2000000000;146891
20;400;10;0;1;2000000000;119984
21;400;10;0;1;2000000000;148432
22;400;10;0;1;2000000000;140269
23;400;10;0;1;2000000000;126218
24;400;10;0;1;2000000000;142835
25;400;10;0;1;2000000000;120458
26;400;10;0;1;2000000000;146052
27;400;10;0;1;2000000000;157546
28;400;10;0;1;2000000000;124016
29;400;10;0;1;2000000000;118313
30;400;10;0;1;2000000000;142424
31;400;10;0;1;2000000000;145905
32;400;10;0;1;2000000000;117287
33;400;10;0;1;2000000000;141511
34;400;10;0;1;2000000000;146548
35;400;10;0;1;2000000000;121579
36;400;10;0;1;2000000000;137186
37;400;10;0;1;2000000000;150057
38;400;10;0;1;2000000000;125957
39;400;10;0;1;2000000000;145492
40;400;10;0;1;2000000000;123992
41;400;10;0;1;2000000000;145734
42;400;10;0;1;2000000000;134961
43;400;10;0;1;2000000000;138193
44;400;10;0;1;2000000000;140941
45;400;10;0;1;2000000000;118664
46;400;10;0;1;2000000000;158359
47;400;10;0;1;2000000000;145056
48;400;10;0;1;2000000000;134460
49;400;10;0;1;2000000000;156016
