Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;6;15000000000;185682
1;100;10;0;6;15000000000;182218
2;100;10;0;6;15000000000;206538
3;100;10;0;6;15000000000;184880
4;100;10;0;6;15000000000;187606
5;100;10;0;6;15000000000;176288
6;100;10;0;6;15000000000;178708
7;100;10;0;6;15000000000;178694
8;100;10;0;6;15000000000;217050
9;100;10;0;6;15000000000;194343
10;100;10;0;6;15000000000;181062
11;100;10;0;6;15000000000;194390
12;100;10;0;6;15000000000;179220
13;100;10;0;6;15000000000;180282
14;100;10;0;6;15000000000;242876
15;100;10;0;6;15000000000;179151
16;100;10;0;6;15000000000;176173
17;100;10;0;6;15000000000;178613
18;100;10;0;6;15000000000;184411
19;100;10;0;6;15000000000;179155
20;100;10;0;6;15000000000;178560
21;100;10;0;6;15000000000;181798
22;100;10;0;6;15000000000;181659
23;100;10;0;6;15000000000;175704
24;100;10;0;6;15000000000;181728
25;100;10;0;6;15000000000;180723
26;100;10;0;6;15000000000;177695
27;100;10;0;6;15000000000;182140
28;100;10;0;6;15000000000;179413
29;100;10;0;6;15000000000;180352
30;100;10;0;6;15000000000;180261
31;100;10;0;6;15000000000;179222
32;100;10;0;6;15000000000;176849
33;100;10;0;6;15000000000;176039
34;100;10;0;6;15000000000;178830
35;100;10;0;6;15000000000;184584
36;100;10;0;6;15000000000;179153
37;100;10;0;6;15000000000;177018
38;100;10;0;6;15000000000;178401
39;100;10;0;6;15000000000;204324
40;100;10;0;6;15000000000;182849
41;100;10;0;6;15000000000;180952
42;100;10;0;6;15000000000;202110
43;100;10;0;6;15000000000;185414
44;100;10;0;6;15000000000;177381
45;100;10;0;6;15000000000;240715
46;100;10;0;6;15000000000;185875
47;100;10;0;6;15000000000;183107
48;100;10;0;6;15000000000;180156
49;100;10;0;6;15000000000;181746
