Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;5;8000000000;189980
1;400;10;0;5;8000000000;178780
2;400;10;0;5;8000000000;206887
3;400;10;0;5;8000000000;187674
4;400;10;0;5;8000000000;158966
5;400;10;0;5;8000000000;211118
6;400;10;0;5;8000000000;173505
7;400;10;0;5;8000000000;166537
8;400;10;0;5;8000000000;182392
9;400;10;0;5;8000000000;173315
10;400;10;0;5;8000000000;166138
11;400;10;0;5;8000000000;208815
12;400;10;0;5;8000000000;175047
13;400;10;0;5;8000000000;166484
14;400;10;0;5;8000000000;160836
15;400;10;0;5;8000000000;173075
16;400;10;0;5;8000000000;169156
17;400;10;0;5;8000000000;167391
18;400;10;0;5;8000000000;176545
19;400;10;0;5;8000000000;168041
20;400;10;0;5;8000000000;168437
21;400;10;0;5;8000000000;177612
22;400;10;0;5;8000000000;170678
23;400;10;0;5;8000000000;163458
24;400;10;0;5;8000000000;166837
25;400;10;0;5;8000000000;169633
26;400;10;0;5;8000000000;161493
27;400;10;0;5;8000000000;170697
28;400;10;0;5;8000000000;165124
29;400;10;0;5;8000000000;165284
30;400;10;0;5;8000000000;169764
31;400;10;0;5;8000000000;171507
32;400;10;0;5;8000000000;168374
33;400;10;0;5;8000000000;173606
34;400;10;0;5;8000000000;172492
35;400;10;0;5;8000000000;174838
36;400;10;0;5;8000000000;185850
37;400;10;0;5;8000000000;175252
38;400;10;0;5;8000000000;175805
39;400;10;0;5;8000000000;191771
40;400;10;0;5;8000000000;184957
41;400;10;0;5;8000000000;176506
42;400;10;0;5;8000000000;250339
43;400;10;0;5;8000000000;184388
44;400;10;0;5;8000000000;173651
45;400;10;0;5;8000000000;174051
46;400;10;0;5;8000000000;183100
47;400;10;0;5;8000000000;172500
48;400;10;0;5;8000000000;171610
49;400;10;0;5;8000000000;169126
