Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;5;2000000000;177171
1;600;10;0;5;2000000000;237414
2;600;10;0;5;2000000000;178302
3;600;10;0;5;2000000000;207894
4;600;10;0;5;2000000000;159606
5;600;10;0;5;2000000000;164299
6;600;10;0;5;2000000000;123504
7;600;10;0;5;2000000000;115117
8;600;10;0;5;2000000000;164380
9;600;10;0;5;2000000000;183406
10;600;10;0;5;2000000000;163596
11;600;10;0;5;2000000000;232617
12;600;10;0;5;2000000000;146930
13;600;10;0;5;2000000000;170082
14;600;10;0;5;2000000000;154339
15;600;10;0;5;2000000000;172565
16;600;10;0;5;2000000000;160078
17;600;10;0;5;2000000000;188686
18;600;10;0;5;2000000000;169853
19;600;10;0;5;2000000000;190376
20;600;10;0;5;2000000000;164330
21;600;10;0;5;2000000000;237391
22;600;10;0;5;2000000000;171239
23;600;10;0;5;2000000000;186990
24;600;10;0;5;2000000000;192855
25;600;10;0;5;2000000000;186962
26;600;10;0;5;2000000000;209673
27;600;10;0;5;2000000000;196070
28;600;10;0;5;2000000000;174252
29;600;10;0;5;2000000000;187168
30;600;10;0;5;2000000000;172656
31;600;10;0;5;2000000000;240351
32;600;10;0;5;2000000000;170720
33;600;10;0;5;2000000000;204514
34;600;10;0;5;2000000000;189845
35;600;10;0;5;2000000000;187920
36;600;10;0;5;2000000000;220002
37;600;10;0;5;2000000000;181091
38;600;10;0;5;2000000000;175511
39;600;10;0;5;2000000000;191379
40;600;10;0;5;2000000000;175136
41;600;10;0;5;2000000000;235368
42;600;10;0;5;2000000000;166002
43;600;10;0;5;2000000000;187982
44;600;10;0;5;2000000000;170742
45;600;10;0;5;2000000000;185640
46;600;10;0;5;2000000000;229468
47;600;10;0;5;2000000000;196504
48;600;10;0;5;2000000000;170611
49;600;10;0;5;2000000000;188311
