Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;1;5000000000;201656
1;200;10;0;1;5000000000;179584
2;200;10;0;1;5000000000;182895
3;200;10;0;1;5000000000;159678
4;200;10;0;1;5000000000;90835
5;200;10;0;1;5000000000;137758
6;200;10;0;1;5000000000;142959
7;200;10;0;1;5000000000;89268
8;200;10;0;1;5000000000;142396
9;200;10;0;1;5000000000;134550
10;200;10;0;1;5000000000;138519
11;200;10;0;1;5000000000;127999
12;200;10;0;1;5000000000;93383
13;200;10;0;1;5000000000;110802
14;200;10;0;1;5000000000;95059
15;200;10;0;1;5000000000;113183
16;200;10;0;1;5000000000;81227
17;200;10;0;1;5000000000;83145
18;200;10;0;1;5000000000;101873
19;200;10;0;1;5000000000;83226
20;200;10;0;1;5000000000;80416
21;200;10;0;1;5000000000;103873
22;200;10;0;1;5000000000;84363
23;200;10;0;1;5000000000;83380
24;200;10;0;1;5000000000;99877
25;200;10;0;1;5000000000;83287
26;200;10;0;1;5000000000;80762
27;200;10;0;1;5000000000;100169
28;200;10;0;1;5000000000;81553
29;200;10;0;1;5000000000;79922
30;200;10;0;1;5000000000;97849
31;200;10;0;1;5000000000;80961
32;200;10;0;1;5000000000;95608
33;200;10;0;1;5000000000;159186
34;200;10;0;1;5000000000;135202
35;200;10;0;1;5000000000;128570
36;200;10;0;1;5000000000;167554
37;200;10;0;1;5000000000;151957
38;200;10;0;1;5000000000;130341
39;200;10;0;1;5000000000;153345
40;200;10;0;1;5000000000;152524
41;200;10;0;1;5000000000;127371
42;200;10;0;1;5000000000;147687
43;200;10;0;1;5000000000;155845
44;200;10;0;1;5000000000;128341
45;200;10;0;1;5000000000;131255
46;200;10;0;1;5000000000;161852
47;200;10;0;1;5000000000;134113
48;200;10;0;1;5000000000;127150
49;200;10;0;1;5000000000;160361
