Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;200;10;0;3;1000000000;242746
1;200;10;0;3;1000000000;230689
2;200;10;0;3;1000000000;208417
3;200;10;0;3;1000000000;189917
4;200;10;0;3;1000000000;230724
5;200;10;0;3;1000000000;184695
6;200;10;0;3;1000000000;184956
7;200;10;0;3;1000000000;185971
8;200;10;0;3;1000000000;179942
9;200;10;0;3;1000000000;226385
10;200;10;0;3;1000000000;180445
11;200;10;0;3;1000000000;170092
12;200;10;0;3;1000000000;169179
13;200;10;0;3;1000000000;176224
14;200;10;0;3;1000000000;200574
15;200;10;0;3;1000000000;176874
16;200;10;0;3;1000000000;174373
17;200;10;0;3;1000000000;171417
18;200;10;0;3;1000000000;177344
19;200;10;0;3;1000000000;171503
20;200;10;0;3;1000000000;92836
21;200;10;0;3;1000000000;159724
22;200;10;0;3;1000000000;92844
23;200;10;0;3;1000000000;89574
24;200;10;0;3;1000000000;158550
25;200;10;0;3;1000000000;104986
26;200;10;0;3;1000000000;98470
27;200;10;0;3;1000000000;145787
28;200;10;0;3;1000000000;138755
29;200;10;0;3;1000000000;89776
30;200;10;0;3;1000000000;108210
31;200;10;0;3;1000000000;115866
32;200;10;0;3;1000000000;86021
33;200;10;0;3;1000000000;107818
34;200;10;0;3;1000000000;176309
35;200;10;0;3;1000000000;173831
36;200;10;0;3;1000000000;177072
37;200;10;0;3;1000000000;173653
38;200;10;0;3;1000000000;174920
39;200;10;0;3;1000000000;199138
40;200;10;0;3;1000000000;193099
41;200;10;0;3;1000000000;174860
42;200;10;0;3;1000000000;183103
43;200;10;0;3;1000000000;174562
44;200;10;0;3;1000000000;165864
45;200;10;0;3;1000000000;190187
46;200;10;0;3;1000000000;182056
47;200;10;0;3;1000000000;175303
48;200;10;0;3;1000000000;170321
49;200;10;0;3;1000000000;175055
