Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;3;1000000000;185695
1;400;10;0;3;1000000000;188183
2;400;10;0;3;1000000000;182857
3;400;10;0;3;1000000000;185361
4;400;10;0;3;1000000000;167165
5;400;10;0;3;1000000000;174611
6;400;10;0;3;1000000000;171478
7;400;10;0;3;1000000000;175279
8;400;10;0;3;1000000000;174344
9;400;10;0;3;1000000000;171167
10;400;10;0;3;1000000000;172374
11;400;10;0;3;1000000000;174244
12;400;10;0;3;1000000000;177523
13;400;10;0;3;1000000000;181612
14;400;10;0;3;1000000000;177143
15;400;10;0;3;1000000000;187264
16;400;10;0;3;1000000000;179395
17;400;10;0;3;1000000000;176375
18;400;10;0;3;1000000000;172530
19;400;10;0;3;1000000000;170871
20;400;10;0;3;1000000000;166042
21;400;10;0;3;1000000000;174890
22;400;10;0;3;1000000000;170575
23;400;10;0;3;1000000000;171515
24;400;10;0;3;1000000000;177388
25;400;10;0;3;1000000000;173192
26;400;10;0;3;1000000000;170606
27;400;10;0;3;1000000000;177430
28;400;10;0;3;1000000000;180706
29;400;10;0;3;1000000000;193943
30;400;10;0;3;1000000000;192277
31;400;10;0;3;1000000000;199900
32;400;10;0;3;1000000000;194157
33;400;10;0;3;1000000000;194988
34;400;10;0;3;1000000000;192621
35;400;10;0;3;1000000000;193945
36;400;10;0;3;1000000000;177285
37;400;10;0;3;1000000000;186168
38;400;10;0;3;1000000000;187801
39;400;10;0;3;1000000000;187381
40;400;10;0;3;1000000000;188561
41;400;10;0;3;1000000000;176088
42;400;10;0;3;1000000000;179247
43;400;10;0;3;1000000000;185924
44;400;10;0;3;1000000000;179102
45;400;10;0;3;1000000000;183285
46;400;10;0;3;1000000000;188586
47;400;10;0;3;1000000000;184537
48;400;10;0;3;1000000000;178463
49;400;10;0;3;1000000000;187578
