Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;100;10;0;2;10000000000;162665
1;100;10;0;2;10000000000;181875
2;100;10;0;2;10000000000;173221
3;100;10;0;2;10000000000;127434
4;100;10;0;2;10000000000;83689
5;100;10;0;2;10000000000;145763
6;100;10;0;2;10000000000;88345
7;100;10;0;2;10000000000;84154
8;100;10;0;2;10000000000;118722
9;100;10;0;2;10000000000;130581
10;100;10;0;2;10000000000;145316
11;100;10;0;2;10000000000;178001
12;100;10;0;2;10000000000;155944
13;100;10;0;2;10000000000;162095
14;100;10;0;2;10000000000;173865
15;100;10;0;2;10000000000;158684
16;100;10;0;2;10000000000;137344
17;100;10;0;2;10000000000;134663
18;100;10;0;2;10000000000;163441
19;100;10;0;2;10000000000;131002
20;100;10;0;2;10000000000;136220
21;100;10;0;2;10000000000;164608
22;100;10;0;2;10000000000;134682
23;100;10;0;2;10000000000;133421
24;100;10;0;2;10000000000;164589
25;100;10;0;2;10000000000;140348
26;100;10;0;2;10000000000;133240
27;100;10;0;2;10000000000;165151
28;100;10;0;2;10000000000;137698
29;100;10;0;2;10000000000;132689
30;100;10;0;2;10000000000;165647
31;100;10;0;2;10000000000;139815
32;100;10;0;2;10000000000;134165
33;100;10;0;2;10000000000;161925
34;100;10;0;2;10000000000;136308
35;100;10;0;2;10000000000;140320
36;100;10;0;2;10000000000;163335
37;100;10;0;2;10000000000;136587
38;100;10;0;2;10000000000;137410
39;100;10;0;2;10000000000;176509
40;100;10;0;2;10000000000;141357
41;100;10;0;2;10000000000;130061
42;100;10;0;2;10000000000;155740
43;100;10;0;2;10000000000;161385
44;100;10;0;2;10000000000;124656
45;100;10;0;2;10000000000;183164
46;100;10;0;2;10000000000;163095
47;100;10;0;2;10000000000;132061
48;100;10;0;2;10000000000;131112
49;100;10;0;2;10000000000;164605
