Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;3;5000000000;182628
1;10;10;0;3;5000000000;185142
2;10;10;0;3;5000000000;188290
3;10;10;0;3;5000000000;173079
4;10;10;0;3;5000000000;154417
5;10;10;0;3;5000000000;166772
6;10;10;0;3;5000000000;153420
7;10;10;0;3;5000000000;164386
8;10;10;0;3;5000000000;164037
9;10;10;0;3;5000000000;151523
10;10;10;0;3;5000000000;181240
11;10;10;0;3;5000000000;159026
12;10;10;0;3;5000000000;160697
13;10;10;0;3;5000000000;127299
14;10;10;0;3;5000000000;162640
15;10;10;0;3;5000000000;162841
16;10;10;0;3;5000000000;125884
17;10;10;0;3;5000000000;119229
18;10;10;0;3;5000000000;154895
19;10;10;0;3;5000000000;121094
20;10;10;0;3;5000000000;115306
21;10;10;0;3;5000000000;153911
22;10;10;0;3;5000000000;132326
23;10;10;0;3;5000000000;133567
24;10;10;0;3;5000000000;168967
25;10;10;0;3;5000000000;136033
26;10;10;0;3;5000000000;128908
27;10;10;0;3;5000000000;149501
28;10;10;0;3;5000000000;130200
29;10;10;0;3;5000000000;129938
30;10;10;0;3;5000000000;148943
31;10;10;0;3;5000000000;164844
32;10;10;0;3;5000000000;152962
33;10;10;0;3;5000000000;169930
34;10;10;0;3;5000000000;153721
35;10;10;0;3;5000000000;144700
36;10;10;0;3;5000000000;167207
37;10;10;0;3;5000000000;150978
38;10;10;0;3;5000000000;165963
39;10;10;0;3;5000000000;173176
40;10;10;0;3;5000000000;166576
41;10;10;0;3;5000000000;168827
42;10;10;0;3;5000000000;221452
43;10;10;0;3;5000000000;179057
44;10;10;0;3;5000000000;170231
45;10;10;0;3;5000000000;169425
46;10;10;0;3;5000000000;178178
47;10;10;0;3;5000000000;171356
48;10;10;0;3;5000000000;168533
49;10;10;0;3;5000000000;177077
