Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;400;10;0;5;2000000000;207099
1;400;10;0;5;2000000000;171812
2;400;10;0;5;2000000000;184900
3;400;10;0;5;2000000000;222911
4;400;10;0;5;2000000000;188794
5;400;10;0;5;2000000000;174019
6;400;10;0;5;2000000000;165713
7;400;10;0;5;2000000000;168155
8;400;10;0;5;2000000000;168406
9;400;10;0;5;2000000000;167187
10;400;10;0;5;2000000000;164031
11;400;10;0;5;2000000000;172406
12;400;10;0;5;2000000000;169060
13;400;10;0;5;2000000000;161424
14;400;10;0;5;2000000000;161076
15;400;10;0;5;2000000000;167178
16;400;10;0;5;2000000000;165616
17;400;10;0;5;2000000000;160057
18;400;10;0;5;2000000000;164378
19;400;10;0;5;2000000000;167151
20;400;10;0;5;2000000000;161303
21;400;10;0;5;2000000000;164236
22;400;10;0;5;2000000000;170481
23;400;10;0;5;2000000000;164075
24;400;10;0;5;2000000000;168503
25;400;10;0;5;2000000000;165621
26;400;10;0;5;2000000000;165497
27;400;10;0;5;2000000000;166748
28;400;10;0;5;2000000000;170535
29;400;10;0;5;2000000000;175082
30;400;10;0;5;2000000000;176706
31;400;10;0;5;2000000000;169436
32;400;10;0;5;2000000000;177865
33;400;10;0;5;2000000000;172443
34;400;10;0;5;2000000000;174180
35;400;10;0;5;2000000000;166772
36;400;10;0;5;2000000000;167554
37;400;10;0;5;2000000000;168406
38;400;10;0;5;2000000000;163912
39;400;10;0;5;2000000000;169408
40;400;10;0;5;2000000000;170120
41;400;10;0;5;2000000000;154415
42;400;10;0;5;2000000000;169036
43;400;10;0;5;2000000000;165081
44;400;10;0;5;2000000000;167798
45;400;10;0;5;2000000000;165851
46;400;10;0;5;2000000000;169773
47;400;10;0;5;2000000000;169978
48;400;10;0;5;2000000000;165775
49;400;10;0;5;2000000000;174682
