Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;600;10;0;3;8000000000;184011
1;600;10;0;3;8000000000;197170
2;600;10;0;3;8000000000;197863
3;600;10;0;3;8000000000;184349
4;600;10;0;3;8000000000;170478
5;600;10;0;3;8000000000;192177
6;600;10;0;3;8000000000;172216
7;600;10;0;3;8000000000;165514
8;600;10;0;3;8000000000;186150
9;600;10;0;3;8000000000;173907
10;600;10;0;3;8000000000;168172
11;600;10;0;3;8000000000;185239
12;600;10;0;3;8000000000;176385
13;600;10;0;3;8000000000;177789
14;600;10;0;3;8000000000;187066
15;600;10;0;3;8000000000;178275
16;600;10;0;3;8000000000;174510
17;600;10;0;3;8000000000;172329
18;600;10;0;3;8000000000;181208
19;600;10;0;3;8000000000;169152
20;600;10;0;3;8000000000;170566
21;600;10;0;3;8000000000;175732
22;600;10;0;3;8000000000;166652
23;600;10;0;3;8000000000;168491
24;600;10;0;3;8000000000;173011
25;600;10;0;3;8000000000;171753
26;600;10;0;3;8000000000;165837
27;600;10;0;3;8000000000;177918
28;600;10;0;3;8000000000;170940
29;600;10;0;3;8000000000;168952
30;600;10;0;3;8000000000;177096
31;600;10;0;3;8000000000;167477
32;600;10;0;3;8000000000;165845
33;600;10;0;3;8000000000;174656
34;600;10;0;3;8000000000;168247
35;600;10;0;3;8000000000;166175
36;600;10;0;3;8000000000;170837
37;600;10;0;3;8000000000;169693
38;600;10;0;3;8000000000;168772
39;600;10;0;3;8000000000;205182
40;600;10;0;3;8000000000;167609
41;600;10;0;3;8000000000;168214
42;600;10;0;3;8000000000;180646
43;600;10;0;3;8000000000;177268
44;600;10;0;3;8000000000;165619
45;600;10;0;3;8000000000;229376
46;600;10;0;3;8000000000;175367
47;600;10;0;3;8000000000;165613
48;600;10;0;3;8000000000;167961
49;600;10;0;3;8000000000;179074
