Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;800;10;0;6;13000000000;206481
1;800;10;0;6;13000000000;191629
2;800;10;0;6;13000000000;217849
3;800;10;0;6;13000000000;188731
4;800;10;0;6;13000000000;199963
5;800;10;0;6;13000000000;184108
6;800;10;0;6;13000000000;201010
7;800;10;0;6;13000000000;210611
8;800;10;0;6;13000000000;209729
9;800;10;0;6;13000000000;191293
10;800;10;0;6;13000000000;201643
11;800;10;0;6;13000000000;184864
12;800;10;0;6;13000000000;189487
13;800;10;0;6;13000000000;186036
14;800;10;0;6;13000000000;251809
15;800;10;0;6;13000000000;218863
16;800;10;0;6;13000000000;179424
17;800;10;0;6;13000000000;178364
18;800;10;0;6;13000000000;187391
19;800;10;0;6;13000000000;174421
20;800;10;0;6;13000000000;182300
21;800;10;0;6;13000000000;185219
22;800;10;0;6;13000000000;176256
23;800;10;0;6;13000000000;179080
24;800;10;0;6;13000000000;186911
25;800;10;0;6;13000000000;179726
26;800;10;0;6;13000000000;178068
27;800;10;0;6;13000000000;200348
28;800;10;0;6;13000000000;180567
29;800;10;0;6;13000000000;174430
30;800;10;0;6;13000000000;184054
31;800;10;0;6;13000000000;185207
32;800;10;0;6;13000000000;176263
33;800;10;0;6;13000000000;207711
34;800;10;0;6;13000000000;178383
35;800;10;0;6;13000000000;178704
36;800;10;0;6;13000000000;183983
37;800;10;0;6;13000000000;190668
38;800;10;0;6;13000000000;178019
39;800;10;0;6;13000000000;190045
40;800;10;0;6;13000000000;182924
41;800;10;0;6;13000000000;179768
42;800;10;0;6;13000000000;185214
43;800;10;0;6;13000000000;188171
44;800;10;0;6;13000000000;178193
45;800;10;0;6;13000000000;243961
46;800;10;0;6;13000000000;183708
47;800;10;0;6;13000000000;176942
48;800;10;0;6;13000000000;172588
49;800;10;0;6;13000000000;183974
