Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;5;15000000000;207525
1;1000;10;0;5;15000000000;203801
2;1000;10;0;5;15000000000;251752
3;1000;10;0;5;15000000000;200228
4;1000;10;0;5;15000000000;182052
5;1000;10;0;5;15000000000;191607
6;1000;10;0;5;15000000000;216747
7;1000;10;0;5;15000000000;175693
8;1000;10;0;5;15000000000;189140
9;1000;10;0;5;15000000000;182496
10;1000;10;0;5;15000000000;180065
11;1000;10;0;5;15000000000;251487
12;1000;10;0;5;15000000000;182802
13;1000;10;0;5;15000000000;177202
14;1000;10;0;5;15000000000;185661
15;1000;10;0;5;15000000000;183027
16;1000;10;0;5;15000000000;174584
17;1000;10;0;5;15000000000;170229
18;1000;10;0;5;15000000000;186158
19;1000;10;0;5;15000000000;177357
20;1000;10;0;5;15000000000;174926
21;1000;10;0;5;15000000000;180165
22;1000;10;0;5;15000000000;178240
23;1000;10;0;5;15000000000;177328
24;1000;10;0;5;15000000000;182091
25;1000;10;0;5;15000000000;174007
26;1000;10;0;5;15000000000;181166
27;1000;10;0;5;15000000000;182885
28;1000;10;0;5;15000000000;174578
29;1000;10;0;5;15000000000;176066
30;1000;10;0;5;15000000000;178961
31;1000;10;0;5;15000000000;176596
32;1000;10;0;5;15000000000;184025
33;1000;10;0;5;15000000000;181749
34;1000;10;0;5;15000000000;178231
35;1000;10;0;5;15000000000;171814
36;1000;10;0;5;15000000000;195538
37;1000;10;0;5;15000000000;179455
38;1000;10;0;5;15000000000;173666
39;1000;10;0;5;15000000000;196281
40;1000;10;0;5;15000000000;185515
41;1000;10;0;5;15000000000;176826
42;1000;10;0;5;15000000000;265030
43;1000;10;0;5;15000000000;183778
44;1000;10;0;5;15000000000;179477
45;1000;10;0;5;15000000000;176262
46;1000;10;0;5;15000000000;212417
47;1000;10;0;5;15000000000;175580
48;1000;10;0;5;15000000000;178656
49;1000;10;0;5;15000000000;184164
