Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;10;10;0;5;3000000000;189441
1;10;10;0;5;3000000000;222848
2;10;10;0;5;3000000000;198359
3;10;10;0;5;3000000000;199189
4;10;10;0;5;3000000000;240624
5;10;10;0;5;3000000000;209268
6;10;10;0;5;3000000000;202348
7;10;10;0;5;3000000000;187588
8;10;10;0;5;3000000000;180894
9;10;10;0;5;3000000000;177280
10;10;10;0;5;3000000000;180530
11;10;10;0;5;3000000000;198567
12;10;10;0;5;3000000000;160429
13;10;10;0;5;3000000000;152858
14;10;10;0;5;3000000000;120126
15;10;10;0;5;3000000000;166084
16;10;10;0;5;3000000000;157451
17;10;10;0;5;3000000000;158270
18;10;10;0;5;3000000000;170033
19;10;10;0;5;3000000000;103139
20;10;10;0;5;3000000000;99286
21;10;10;0;5;3000000000;143430
22;10;10;0;5;3000000000;102950
23;10;10;0;5;3000000000;88680
24;10;10;0;5;3000000000;126051
25;10;10;0;5;3000000000;114789
26;10;10;0;5;3000000000;94090
27;10;10;0;5;3000000000;114349
28;10;10;0;5;3000000000;156359
29;10;10;0;5;3000000000;163114
30;10;10;0;5;3000000000;173980
31;10;10;0;5;3000000000;171278
32;10;10;0;5;3000000000;169271
33;10;10;0;5;3000000000;165195
34;10;10;0;5;3000000000;164408
35;10;10;0;5;3000000000;167564
36;10;10;0;5;3000000000;164569
37;10;10;0;5;3000000000;168550
38;10;10;0;5;3000000000;178896
39;10;10;0;5;3000000000;177529
40;10;10;0;5;3000000000;186258
41;10;10;0;5;3000000000;183418
42;10;10;0;5;3000000000;182843
43;10;10;0;5;3000000000;186855
44;10;10;0;5;3000000000;183298
45;10;10;0;5;3000000000;181071
46;10;10;0;5;3000000000;189949
47;10;10;0;5;3000000000;183161
48;10;10;0;5;3000000000;182110
49;10;10;0;5;3000000000;188496
