Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns)
0;1000;10;0;3;15000000000;143435
1;1000;10;0;3;15000000000;176849
2;1000;10;0;3;15000000000;179345
3;1000;10;0;3;15000000000;148429
4;1000;10;0;3;15000000000;103476
5;1000;10;0;3;15000000000;142084
6;1000;10;0;3;15000000000;85332
7;1000;10;0;3;15000000000;89890
8;1000;10;0;3;15000000000;126041
9;1000;10;0;3;15000000000;90166
10;1000;10;0;3;15000000000;85045
11;1000;10;0;3;15000000000;103745
12;1000;10;0;3;15000000000;119373
13;1000;10;0;3;15000000000;84306
14;1000;10;0;3;15000000000;180342
15;1000;10;0;3;15000000000;127548
16;1000;10;0;3;15000000000;92022
17;1000;10;0;3;15000000000;80988
18;1000;10;0;3;15000000000;121867
19;1000;10;0;3;15000000000;86699
20;1000;10;0;3;15000000000;85118
21;1000;10;0;3;15000000000;132643
22;1000;10;0;3;15000000000;161869
23;1000;10;0;3;15000000000;165313
24;1000;10;0;3;15000000000;173595
25;1000;10;0;3;15000000000;157907
26;1000;10;0;3;15000000000;165824
27;1000;10;0;3;15000000000;171729
28;1000;10;0;3;15000000000;163826
29;1000;10;0;3;15000000000;161510
30;1000;10;0;3;15000000000;169235
31;1000;10;0;3;15000000000;166354
32;1000;10;0;3;15000000000;165138
33;1000;10;0;3;15000000000;171645
34;1000;10;0;3;15000000000;167099
35;1000;10;0;3;15000000000;167156
36;1000;10;0;3;15000000000;172756
37;1000;10;0;3;15000000000;168976
38;1000;10;0;3;15000000000;171325
39;1000;10;0;3;15000000000;178642
40;1000;10;0;3;15000000000;158885
41;1000;10;0;3;15000000000;164066
42;1000;10;0;3;15000000000;189988
43;1000;10;0;3;15000000000;171285
44;1000;10;0;3;15000000000;164323
45;1000;10;0;3;15000000000;211723
46;1000;10;0;3;15000000000;175004
47;1000;10;0;3;15000000000;165378
48;1000;10;0;3;15000000000;165757
49;1000;10;0;3;15000000000;171347
